id,source,destination,bitrate
0,21,8,194.7232980355914
1,20,3,145.79865203618309
2,16,3,254.1642810697471
3,7,21,314.33172698009844
4,26,3,251.61023324407154
5,19,14,414.94744205223327
6,24,23,168.11418741931809
7,1,12,240.42462812921593
8,20,14,183.1885923326125
9,5,22,355.38308622416247
10,9,7,419.91273060856116
11,2,23,180.1902684679148
12,27,11,360.01805032478
13,15,26,385.7398390694841
14,1,20,294.4885335363333
15,8,26,423.2407422553719
16,20,16,234.55753863091678
17,21,26,294.88308144287805
18,2,0,272.0371336673818
19,25,15,402.8432783853897
20,15,7,354.6229082765028
21,21,8,299.9652275815327
22,26,22,425.64599959277035
23,19,26,345.72752022778354
24,19,16,280.39309736134885
25,19,3,157.85454637835798
26,3,18,377.6880230451388
27,24,7,185.48124028112795
28,21,22,354.7726792904102
29,26,12,293.8721190444036
30,20,25,268.54356404465693
31,18,27,308.866015442275
32,12,26,154.7100412276139
33,0,6,386.2191280902016
34,0,20,208.3994024370791
35,9,13,176.77630052969496
36,14,27,410.0332259712473
37,26,21,271.1674459712299
38,7,8,271.5219070960287
39,10,14,159.99344172746092
40,25,5,423.00136324427245
41,24,27,345.82147083184253
42,10,23,377.1810492637659
43,11,24,416.91621719543383
44,27,2,322.52976308687994
45,19,17,271.99799102314006
46,26,9,257.2077903581879
47,2,20,405.92824026689254
48,19,15,256.86470157833503
49,12,6,417.32602279566186
50,15,11,401.3521017142789
51,11,24,303.49083114339845
52,10,0,202.38970502336159
53,18,9,211.49152664007678
54,20,17,397.7309300951321
55,17,5,417.83645169081274
56,22,2,369.46643302013433
57,2,22,174.1690162842084
58,12,27,382.91584546300743
59,22,10,194.63651520732662
60,12,4,272.05302451437916
61,27,23,180.53528942601432
62,18,2,365.6570177386059
63,14,26,223.2374103511379
64,17,4,231.08981480141003
65,15,7,151.03746981004838
66,7,14,232.56915950046405
67,0,9,194.75366599263
68,27,19,147.9175954388602
69,13,17,303.536810209511
70,6,13,349.0429947833026
71,18,12,331.20229523645395
72,23,8,282.79075892645875
73,13,11,237.7284103517099
74,10,17,228.71044889589945
75,22,4,169.3361089168389
76,7,25,398.25553697593523
77,4,3,353.48646090745024
78,15,17,401.09967643491115
79,25,26,181.17417065290462
80,23,11,226.76968462339897
81,14,8,223.37024623399546
82,14,19,160.0562966722632
83,18,13,323.00898243828914
84,0,17,203.2602308085123
85,20,1,345.75760914528547
86,27,22,317.59837249218066
87,21,11,165.43646999138682
88,8,18,406.1749828466684
89,0,22,408.96680819877923
90,13,22,320.4425007114408
91,6,21,286.6280430394955
92,17,22,254.48126315517152
93,7,18,262.5794665589713
94,4,24,291.3045827167902
95,18,10,391.2026381891168
96,1,22,365.831457175577
97,3,24,357.5493065217399
98,2,16,365.50547745426377
99,5,23,408.2398917013063
