id,source,destination,bitrate
0,23,22,237.14853319787838
1,23,0,195.71121745162083
2,18,1,393.52863273803155
3,7,20,348.07220184109974
4,4,10,277.7635697704593
5,10,5,255.8605840424507
6,0,8,290.68603374136546
7,2,11,375.4096142489678
8,0,1,348.1230567433103
9,13,5,398.5458220379957
10,11,17,273.3852453645142
11,25,18,273.3270176892547
12,2,25,289.4089439123714
13,10,8,148.9476971595218
14,5,12,229.46998815905496
15,2,10,295.7697966795556
16,0,13,390.9786062554316
17,1,3,186.28141053573808
18,13,22,201.5494691508986
19,9,7,383.2354059568332
20,18,17,260.33643387598346
21,11,0,152.59410085652178
22,21,20,213.3239238848106
23,3,0,209.0503969764584
24,9,2,355.6803695941914
25,25,12,218.86928102146703
26,8,2,373.92244630916434
27,11,12,194.1079716784262
28,1,8,289.72110546491876
29,7,8,231.04318304677432
30,24,22,179.8206481707561
31,11,25,332.7367080582543
32,18,7,388.445349797916
33,16,13,258.4885371854835
34,7,15,342.5563663063946
35,22,1,245.82522256883334
36,24,14,176.37905734207183
37,25,6,209.1732765823476
38,2,21,270.1806816955647
39,4,19,353.4415204387557
40,25,2,388.69854817160916
41,12,17,322.10198640185394
42,14,0,331.283984128896
43,13,4,170.9584078790801
44,18,24,155.23363119851194
45,11,13,337.33261918207864
46,15,18,353.641344426902
47,5,8,150.8630266077064
48,19,21,350.61958864757867
49,10,22,260.35685533824034
50,15,8,376.67787614668117
51,25,9,242.50434301530294
52,22,21,320.75581035246324
53,9,23,182.9130207238225
54,23,13,228.52484735381339
55,14,6,182.94216443282554
56,16,11,410.66916932049395
57,9,22,157.9661245947763
58,24,16,177.96064667245784
59,6,1,187.26748271287903
60,1,11,280.2197480559979
61,14,16,276.64886014440435
62,0,7,337.5017622984841
63,14,5,350.9364322923451
64,5,8,255.58252941245067
65,12,1,151.1347305064764
66,20,7,212.40830075784788
67,13,16,380.1783055798516
68,4,20,286.52280697104067
69,8,19,202.70287001734462
70,12,11,298.1600476704902
71,14,9,220.04445182019282
72,3,0,328.965692563171
73,20,19,328.07921307738724
74,21,3,251.31585655018682
75,8,20,229.25509260664774
76,20,22,238.03514514881672
77,16,24,187.57950324367957
78,12,21,327.9228805808303
79,0,20,385.30217544210785
80,13,12,236.92276654307796
81,22,18,322.0967430089754
82,22,7,385.6129482759456
83,11,16,376.14202550274734
84,17,5,361.85098243296613
85,4,23,270.7105790883349
86,10,20,371.2857537328199
87,7,23,258.693081138541
88,11,8,245.2883431974342
89,3,15,311.26791274072434
90,6,16,271.1435029130692
91,9,13,311.51387447738637
92,6,10,181.9642312766429
93,10,22,190.0947995900431
94,10,20,276.0235207101681
95,1,0,356.13211324519034
96,24,5,216.99937856340657
97,25,24,304.19467281321886
98,13,20,346.93079362716514
99,15,12,276.5453224341868
