id,source,destination,bitrate
0,9,3,320.2461812434773
1,24,4,301.6247464226372
2,0,23,187.73450888809333
3,22,9,358.97095032070337
4,18,21,416.9817748781019
5,22,3,258.9933768138639
6,21,17,174.67840782660014
7,12,19,151.16462395202305
8,2,10,264.80291157573197
9,16,7,337.94475529690965
10,2,17,141.70311115036452
11,12,6,282.6971481091727
12,19,16,344.377537952738
13,4,22,271.50331511626104
14,11,0,269.0396125134854
15,9,14,255.69479562116953
16,23,14,189.99286205952583
17,5,25,239.5141659321122
18,18,19,178.36422961499508
19,9,15,206.5844566703332
20,18,24,157.93683364980313
21,13,20,123.30176881922219
22,17,14,191.85576423483658
23,5,12,203.5199321847483
24,9,18,153.26135672393326
25,23,14,336.7679077096633
26,4,8,130.49635435398568
27,20,21,181.23914629537563
28,15,22,191.89197405327843
29,24,8,169.54424060801497
30,23,11,310.46955823152996
31,13,8,341.0602377634976
32,16,23,238.14931969609927
33,5,18,215.72433271981473
34,14,22,244.01376569876416
35,1,8,190.4406348393639
36,11,1,348.18564515149177
37,20,2,334.16323877697937
38,20,5,402.33276323158367
39,10,21,322.478979659241
40,22,11,390.8191336745319
41,0,4,184.66748699876015
42,24,15,277.6878381815871
43,3,6,190.82251044824025
44,25,17,201.17858950532218
45,14,2,253.60140231795913
46,15,11,140.9453014772848
47,14,19,181.95401257618556
48,22,9,195.63161286151336
49,4,22,191.62861835974698
50,4,6,242.19652399107707
51,22,24,256.1199044627647
52,24,15,128.11164493152728
53,3,1,195.27828960438367
54,3,8,286.2014770183612
55,21,0,216.81611969538758
56,6,18,312.3323071678916
57,11,0,365.4969879279101
58,8,18,393.26709388407784
59,16,24,191.05607348356193
60,18,2,310.26999606143903
61,6,22,304.0817321162081
62,24,17,202.81658929641355
63,16,22,189.3209267114618
64,18,5,377.93728222661133
65,11,12,180.27092577999755
66,7,13,313.0776634526351
67,14,3,176.85873294710652
68,24,11,307.0164985238325
69,10,15,156.6027950254231
70,14,19,228.98831244222808
71,17,13,217.12170036589904
72,2,25,197.0173209441533
73,0,21,195.46856366267636
74,14,16,247.89906275685263
75,12,22,168.08483124989573
76,5,2,353.5417706552463
77,6,19,253.21964818500217
78,13,23,194.17586592466097
79,22,24,419.8259266056267
80,25,20,417.03330259191506
81,21,19,298.8478302881701
82,8,4,320.92959473401623
83,8,15,160.5603775397441
84,4,0,353.8355908402801
85,15,21,151.09529361811644
86,19,21,265.4650284198674
87,19,3,237.89812733337396
88,6,9,304.05929568092847
89,8,17,317.65424639597023
90,1,13,382.0010115152133
91,10,12,284.99306934571257
92,1,5,150.66354558945983
93,5,15,400.0483835608494
94,22,12,241.40716914872107
95,21,15,299.97253678590727
96,17,5,306.8222284055993
97,8,15,260.40472105737086
98,21,11,340.54061327670405
99,0,18,154.77823392630367
