id,source,destination,bitrate
0,1,24,177.0673422235476
1,18,23,245.63933111108355
2,7,25,259.32270914749773
3,9,21,255.8808656991904
4,12,16,382.1072787133862
5,16,18,223.96486104692812
6,3,4,294.12930099892236
7,2,1,159.6780660565365
8,6,14,298.2042918001981
9,16,12,369.66217633430966
10,18,15,220.35160291911538
11,15,23,385.0843421232943
12,16,4,183.81975168560294
13,22,16,184.1393893427442
14,6,14,340.05076979587324
15,5,17,376.93217285246567
16,13,3,312.61509447145886
17,9,1,333.74661004504446
18,11,9,176.21762391350725
19,15,0,249.04356252291691
20,13,1,339.06855918317206
21,5,23,220.09166894543742
22,17,11,169.53263055841785
23,15,18,267.9150819764892
24,25,12,258.89373418537406
25,4,16,398.8699141166022
26,14,4,376.22988417917674
27,21,19,318.4150091853506
28,12,10,210.56186415237846
29,14,23,351.332945318668
30,22,0,175.3542859712994
31,20,3,345.9464334980525
32,19,17,182.91771521393574
33,16,6,317.1560729604709
34,21,17,169.32069476667172
35,25,6,221.00107632752994
36,25,17,166.8721116588463
37,18,1,273.6971575132811
38,13,5,242.1970053360145
39,10,12,304.52567520313545
40,3,17,157.33437104566082
41,5,8,194.6823185029946
42,13,21,240.95351172710443
43,10,5,333.118023404185
44,12,3,228.18086110983654
45,10,8,276.3564801151142
46,6,7,137.79215151369402
47,16,24,308.8525488332032
48,8,1,170.73386580240754
49,13,2,334.7285576188144
50,20,7,265.9773053543751
51,18,21,342.8872006376822
52,17,20,399.2065716093359
53,13,14,349.39741785213783
54,11,17,185.39033934021182
55,13,17,321.2795370963674
56,14,19,130.4358943764082
57,1,15,136.05968634654147
58,12,11,391.26197879260616
59,5,23,156.9503606023916
60,2,12,217.14535754274073
61,17,8,384.8230879740263
62,16,25,348.88229906252303
63,8,24,355.9432788840123
64,21,10,232.93959618914724
65,19,10,293.8459079265198
66,0,19,357.3392098955119
67,21,5,132.91314147184482
68,12,17,410.0285101408407
69,0,21,290.7268346996698
70,12,19,234.97042482746747
71,24,25,191.89161031403373
72,11,6,268.61359970584294
73,23,0,203.36062171495723
74,2,19,201.02792528274554
75,15,11,215.19766440982636
76,22,19,322.72877461560824
77,20,12,195.05023127815184
78,16,15,349.47348185441547
79,23,18,364.2990379647639
80,18,4,157.29512411993306
81,18,7,224.6330241360471
82,21,0,211.54545851224475
83,17,14,391.74758010285115
84,21,20,351.1971187024327
85,13,8,285.21653975307134
86,11,16,315.0201133444413
87,8,13,152.79854123439924
88,0,12,251.46391420936052
89,18,25,163.0925921012997
90,13,2,375.49902792695553
91,10,9,193.78315549559127
92,15,13,130.1179202099841
93,7,3,222.98828369270745
94,1,10,252.69288927682942
95,24,19,160.5344010130235
96,3,20,409.944153518068
97,1,12,147.8555105927212
98,1,25,162.7816377152887
99,19,20,229.53198335133558
