id,source,destination,bitrate
0,1,5,172.6512386289423
1,14,1,179.03215181737963
2,9,17,268.60690010538207
3,0,17,151.22070681557847
4,17,8,223.73702052464301
5,3,24,308.3041776646383
6,17,18,132.86071269385445
7,21,25,196.67650630829905
8,15,9,245.4289967331344
9,7,19,319.6299508979214
10,15,8,383.6252509688128
11,11,13,319.5231557259547
12,4,14,135.88122314620202
13,1,0,135.88905170000794
14,21,11,147.05155790625835
15,21,12,391.07182905447354
16,24,19,332.530815798926
17,6,0,351.6099632757743
18,9,3,264.0670645555645
19,24,18,221.35994183471425
20,17,21,283.07464299956547
21,14,18,278.71735388848646
22,24,15,303.2584203945744
23,3,16,353.5061257878882
24,13,20,186.24792824822765
25,3,20,140.73584757531697
26,11,22,276.161557064048
27,7,8,149.0339405633012
28,8,4,233.79829912169484
29,1,12,334.3506632421961
30,21,10,226.36136236202248
31,12,11,322.12303228736283
32,1,12,234.457748204426
33,4,3,396.3734925521734
34,19,13,250.7591159889063
35,10,13,178.03168819728322
36,5,3,193.64145610898495
37,10,7,135.64178016830465
38,20,21,348.52154702951384
39,25,0,281.58168469991125
40,9,15,300.48610458469676
41,17,9,234.58489352580668
42,19,7,258.19885284754395
43,10,5,279.80381397462486
44,17,7,210.6158494126869
45,15,2,133.306274933707
46,10,23,227.8916694536481
47,3,5,205.30024225240194
48,0,23,152.28590872695906
49,4,21,265.7498852084552
50,2,22,162.59812743240568
51,24,20,212.92649093375218
52,14,15,348.40928110736905
53,24,8,277.1322501549414
54,17,23,351.79643658383077
55,11,17,342.95113557567663
56,21,10,375.6917290912265
57,5,18,242.8062861493298
58,21,11,188.81174802046465
59,10,3,375.3642339276222
60,16,10,171.2445187718173
61,19,2,258.0601929474441
62,1,10,154.31571214281382
63,20,1,311.12620097850584
64,19,2,237.6035429710049
65,14,9,284.6536113194386
66,7,24,292.41276029303305
67,6,11,348.7897277525682
68,14,16,234.79451946663812
69,25,14,170.64134052804843
70,18,9,252.91114555792396
71,6,8,287.49748711646254
72,6,1,337.6041560397821
73,15,16,210.32373828372656
74,7,6,140.93705293141838
75,6,13,311.6851204630536
76,22,6,154.60776600263898
77,16,19,352.0189895191427
78,1,16,276.21108108294294
79,17,5,303.5640327933111
80,11,25,155.0508382386933
81,17,15,296.0205218569959
82,9,17,136.07834868921566
83,10,21,194.27832794475134
84,5,3,240.7136545944242
85,9,13,367.43400646855525
86,6,10,357.1150685764862
87,25,16,295.5785378822207
88,16,18,164.46781838020405
89,13,21,253.44188435974928
90,9,8,196.8553895529859
91,2,23,300.97089917155046
92,23,12,282.36421455972106
93,25,12,332.75353535036595
94,9,7,155.20946014296965
95,4,18,265.6340483118102
96,8,12,327.9226498251412
97,10,1,220.57623776624877
98,18,25,333.0340366806121
99,1,3,366.7277056909351
