id,source,destination,bitrate
0,24,9,253.69488335878407
1,11,13,204.38888607027582
2,17,22,299.54195894368405
3,13,11,378.7054933104491
4,0,17,269.46521459647283
5,2,23,204.3042434582751
6,4,10,348.13453242732993
7,4,14,139.0119404854795
8,10,3,307.2892995042396
9,16,23,225.95970711686044
10,4,20,291.3169539929703
11,18,3,356.5249371892113
12,23,6,210.08454471723053
13,17,24,378.20743566031183
14,12,6,342.21149443278284
15,6,21,206.63123521446283
16,11,0,139.22147883761122
17,16,3,242.42300068000213
18,14,13,362.6334413845185
19,11,17,258.80525226990346
20,24,10,315.1759435348084
21,14,13,195.82444722516112
22,17,19,196.82611995599544
23,13,12,323.8902324766657
24,22,21,364.26583148780696
25,9,22,356.458571397282
26,2,25,168.97319292342235
27,20,0,165.90247951204208
28,3,15,277.71117167473767
29,3,20,323.814993764061
30,18,25,309.9345239991579
31,9,13,367.41577721824916
32,24,14,212.08490127533236
33,3,6,267.02437045549493
34,11,25,177.55484080635867
35,20,22,278.01896508628306
36,11,25,136.24361737368795
37,9,8,311.2062011330541
38,25,13,242.0319848307731
39,13,1,136.21677368219295
40,4,25,144.44877002840576
41,23,19,315.60223400226073
42,5,18,250.4684814103452
43,17,12,217.97998461714423
44,20,12,347.97703371675567
45,13,4,334.86182707718
46,5,12,388.88257386587065
47,5,13,314.93600850457034
48,22,25,168.9581680448101
49,3,20,309.6364719682321
50,24,20,272.26718284589026
51,5,10,326.977148843714
52,2,0,166.6812540556424
53,20,24,138.95238745235525
54,0,19,187.33833167737168
55,18,12,163.7063790451996
56,23,4,394.98901197142635
57,20,24,355.77646536590163
58,7,20,199.01265275996727
59,6,17,240.02001545896417
60,24,25,387.1321682803147
61,8,21,402.28347811831
62,2,4,230.83871124466853
63,18,3,356.3232978244336
64,19,3,294.2690097484023
65,9,8,185.43422388357754
66,2,15,166.67200300681503
67,12,3,207.10741880356943
68,13,2,141.9484388196336
69,2,6,353.8711685325849
70,10,20,266.90792446603047
71,5,9,190.3740675835494
72,21,18,196.23889960893467
73,3,10,148.11912359279017
74,19,17,301.9195310826545
75,16,23,190.20806035660425
76,6,19,176.53385325566148
77,0,16,320.75929788079594
78,4,6,400.09307067879377
79,6,0,174.23695370011072
80,7,2,182.5878752852434
81,8,15,228.8104894660591
82,11,22,166.0056069697977
83,9,14,362.67543165055184
84,16,12,285.83422722764044
85,5,6,223.26755573005158
86,3,18,272.8484125878747
87,5,25,242.5546253924454
88,15,13,386.24246946902053
89,19,23,284.2104871620047
90,19,3,244.99946281014866
91,13,6,269.5231462855794
92,11,20,258.7811355599638
93,5,1,291.5884272557916
94,18,13,222.9232350610382
95,20,16,345.1829112503367
96,0,3,272.0183636330846
97,13,25,247.71292508192101
98,7,2,258.38695082181846
99,11,4,364.77487315335634
