id,source,destination,bitrate
0,9,6,208.6965435933233
1,24,16,317.6198066541582
2,15,6,318.07078007698584
3,14,20,305.85667070608
4,7,23,320.80323656718
5,12,9,214.5842548078416
6,0,8,298.79113177972283
7,22,0,220.3847219594155
8,19,3,143.12805911009443
9,16,20,206.5019960687554
10,5,17,145.26802007596885
11,4,11,278.6986958270809
12,1,8,198.55994471705256
13,5,7,371.12301930978566
14,1,23,356.8260302788058
15,14,4,298.93631507540783
16,24,8,233.71635312505637
17,1,22,145.1630794674491
18,18,22,384.30560425748683
19,18,6,173.43858805620306
20,11,24,234.18672919278228
21,20,2,334.4477224632374
22,15,22,359.4347000729747
23,3,20,248.69924590873117
24,24,8,189.5759956369765
25,0,18,302.8241492395273
26,4,23,306.9927207284864
27,18,13,229.53938876062827
28,5,11,203.86631046530746
29,9,25,315.70034948544
30,9,0,203.53743117154156
31,20,21,384.26857354716594
32,13,3,201.04128597087723
33,19,1,328.9164847394476
34,9,12,206.2324046484566
35,3,22,292.37660526466044
36,1,15,215.13908254761108
37,17,12,192.89036692899592
38,20,5,384.28018777332056
39,24,1,192.75483266949908
40,10,24,351.2531691483324
41,25,13,278.49242681216083
42,18,11,161.51921084222033
43,17,18,284.4649783771438
44,10,14,142.25594346804888
45,10,0,354.4346089835532
46,15,7,173.2943601972525
47,25,18,256.79805144558674
48,25,14,147.72127869650484
49,14,2,357.2121903532662
50,24,1,406.37562461501454
51,5,2,198.52154981038663
52,17,12,211.71340311228133
53,23,16,153.183717056429
54,20,12,164.8832001366842
55,5,3,190.13761929771007
56,10,22,229.33743100007385
57,13,25,404.97039961076445
58,3,18,315.35298687089005
59,25,2,334.20139201519606
60,14,8,139.4267369253827
61,13,1,226.14918384609612
62,24,9,217.8224340744944
63,5,11,183.64799301157754
64,20,12,169.74569063707796
65,10,5,190.54385547745915
66,8,24,348.6981094767969
67,23,21,189.53233369916023
68,8,9,345.4334377185019
69,5,12,306.63181237740145
70,6,21,145.10917765820952
71,20,11,288.07703304074636
72,7,4,173.2595418338176
73,2,20,284.8401038980337
74,9,23,354.1311562773245
75,21,4,148.16241248239743
76,22,11,261.7414388495139
77,11,3,331.79073127058984
78,4,3,151.21523549098606
79,21,3,342.7437830499361
80,18,2,328.87074362053164
81,17,12,292.6703806250473
82,19,25,398.54421400655355
83,8,15,284.93884317965677
84,25,16,289.24041142485845
85,6,14,183.24260536488842
86,0,16,158.647874625564
87,9,14,234.64305414701437
88,16,23,148.2850302801331
89,21,17,295.8147888492494
90,3,18,340.3288144848376
91,9,19,311.66397467632464
92,2,13,184.08058983857234
93,1,12,153.42546692912117
94,23,24,401.66691242052167
95,6,12,412.451512717429
96,20,4,398.94935577120964
97,7,8,253.88673321225963
98,16,13,234.40002158679812
99,1,16,299.46102051151894
