id,source,destination,bitrate
0,5,18,292.1437210245725
1,14,11,277.71480636158947
2,21,24,194.82371889989807
3,17,13,388.9376313235224
4,2,19,300.50276484416406
5,10,11,191.186520525144
6,24,17,306.04549926213855
7,10,16,157.64889947795692
8,10,17,360.65308620335014
9,4,25,351.4094279627075
10,12,2,394.588072327564
11,16,17,183.27950777622738
12,3,18,331.3438270081416
13,17,21,234.4951151057704
14,7,21,411.8780153106692
15,3,10,320.71168257858193
16,12,16,342.65427979363915
17,18,11,222.97862008226176
18,24,3,394.49026388992587
19,20,14,374.05784238283815
20,24,6,394.42145876481857
21,25,3,326.2845014846779
22,2,22,194.4684640702133
23,24,12,229.42281753306258
24,17,20,216.7723695728853
25,0,9,211.65806276513771
26,5,24,217.15213576611748
27,8,14,166.08406749801404
28,11,21,296.21372655610895
29,22,19,145.8911243061976
30,12,11,266.1677636075147
31,13,19,251.24854138479367
32,20,19,317.6292295788569
33,21,15,157.4730634087149
34,10,11,323.6635265675385
35,22,15,235.16790333213527
36,17,24,416.7673140882597
37,22,18,296.97828016671855
38,21,15,268.2366345245295
39,1,15,280.00105218035173
40,8,17,314.6090976454949
41,7,23,172.44838761563523
42,12,23,308.28472386843566
43,19,15,228.77599848213714
44,9,17,260.20285389004664
45,19,13,220.45664194990428
46,21,4,145.92785030176728
47,24,0,388.69220352554896
48,2,16,303.45076642344327
49,8,22,312.0392722772799
50,25,17,282.9710031077438
51,18,3,234.8536677244265
52,5,14,319.58744699752975
53,1,9,200.7044614608459
54,13,3,263.0528105534824
55,6,15,169.75515458480254
56,0,12,231.32623440096205
57,12,1,422.6445272431802
58,7,10,208.8775531617861
59,7,22,323.22187865119207
60,3,5,397.71334035234474
61,23,19,188.8562595367401
62,14,15,151.9015200251328
63,13,0,397.5728877342938
64,11,20,394.01675253304944
65,13,15,179.9447986083194
66,13,17,242.487593335702
67,2,8,166.2886057427243
68,12,16,315.35875126847077
69,3,0,191.39815297073434
70,18,5,174.5957024427623
71,21,17,306.18118372448833
72,8,15,346.3971363112086
73,5,18,383.4196842216438
74,17,1,183.64409849429563
75,4,9,215.75084631371416
76,22,12,414.01191276068954
77,1,16,278.0695419341038
78,16,21,182.8654118278453
79,16,0,354.6709439467115
80,10,7,191.7184743173576
81,6,21,220.35982579259152
82,15,6,317.38976983263655
83,12,17,205.9485152571306
84,4,21,168.96967641403842
85,4,24,329.00041636520837
86,16,2,316.3837727910598
87,7,20,202.61511301368375
88,11,7,371.95400428950586
89,1,24,290.9321553047246
90,10,24,157.29586957938417
91,6,21,152.20908778368212
92,14,19,285.5033594704812
93,4,15,413.6411309100428
94,13,20,328.57623700689663
95,19,16,228.8622611294625
96,24,2,323.3679821155882
97,0,13,360.82261884427515
98,2,22,345.9588013100325
99,20,1,423.6492721845834
