id,source,destination,bitrate
0,24,5,135.79114646289202
1,27,21,300.0369900148611
2,27,4,172.9288816602219
3,22,1,363.92143677966266
4,9,23,219.89155064261158
5,20,5,212.04459619330092
6,6,0,162.84000407184217
7,8,0,360.9755070829718
8,27,15,277.26098837805864
9,19,15,122.60723754909095
10,18,21,189.17982032729506
11,13,14,265.56952339419655
12,19,0,310.6393224818011
13,8,19,295.08959400385515
14,1,5,187.05653969847225
15,20,11,140.23367545853577
16,27,1,167.92274732098662
17,9,10,312.030487087007
18,3,13,137.45944215062303
19,21,9,172.39010423920834
20,22,19,329.1223791145035
21,5,14,297.34450948594167
22,1,2,236.18399391657942
23,11,12,224.6866373112204
24,13,26,361.16928232801877
25,9,15,142.4602231173226
26,22,27,160.6908091630372
27,16,13,226.4480388877557
28,22,6,187.24852865241397
29,3,18,140.5881117120925
30,15,23,150.40992251890694
31,9,13,344.04837586784487
32,8,16,222.29350060436929
33,11,4,317.80990410367417
34,15,16,299.9160127024572
35,25,5,277.9421109001346
36,22,9,195.00265301123792
37,3,0,123.04539661868957
38,25,3,319.8974832347708
39,13,1,314.56427503557893
40,17,25,231.60159082596147
41,20,6,125.39165764165566
42,25,2,201.68721207053966
43,16,17,217.16241163126247
44,0,3,363.612368870817
45,12,23,230.0006506768676
46,0,26,314.5417928358357
47,10,26,181.43150639866766
48,15,25,335.02031808469434
49,4,15,324.4076239024548
50,14,27,319.19697370608003
51,14,25,226.16613469047644
52,1,26,356.4873684834401
53,18,23,216.54256514842288
54,17,0,297.6443666635088
55,21,10,302.74515880293825
56,4,8,142.97876872915606
57,12,20,228.5873695803239
58,18,19,174.88815479434314
59,19,3,179.52516742300568
60,27,10,344.09831773168895
61,13,2,206.65352756633055
62,11,14,196.91764288659874
63,16,9,189.61532600689608
64,11,25,157.89849050694136
65,6,2,366.5861108828218
66,0,25,279.8469642163348
67,4,6,280.31608280490485
68,23,27,273.23376850801884
69,24,10,218.99461041570072
70,27,3,364.95140661914974
71,4,6,334.81665688312665
72,12,22,265.52449752714904
73,0,9,157.25476204879195
74,27,19,337.7318388910645
75,14,1,227.47628493973832
76,24,21,286.27577937168286
77,18,24,128.04223327718498
78,6,10,321.7734965494316
79,9,8,182.25844549945947
80,24,14,221.03607896694092
81,4,5,206.80067288639773
82,0,19,157.96380877726574
83,3,6,282.96573012022196
84,17,10,230.6588826088085
85,22,25,167.26585382410886
86,7,5,302.0834805365294
87,19,10,218.82381125781492
88,1,4,260.14595226268517
89,21,1,270.52351869104234
90,1,2,244.0764735322377
91,5,22,245.95141360604282
92,20,26,307.6695392947483
93,11,9,315.6201155970662
94,22,24,184.48848250195738
95,24,14,147.0269190338572
96,2,26,162.11685863150944
97,14,9,152.28864680125017
98,7,4,270.5241574393866
99,11,12,204.1314653305031
