id,source,destination,bitrate
0,14,10,386.8334254717051
1,15,1,387.9106037048279
2,17,3,368.8005046235479
3,12,19,144.3524904740318
4,11,2,290.2095648715134
5,19,20,154.810188338908
6,16,7,336.1282865811572
7,0,2,203.75721317331352
8,21,2,289.83314238173216
9,6,15,271.68183185358396
10,19,16,344.1514589769179
11,11,12,365.51533982144
12,13,11,382.2709813980004
13,0,9,263.5308871425163
14,9,14,254.35818724574239
15,6,23,165.3955438712966
16,13,25,390.371425840121
17,5,25,233.40667754735895
18,13,4,387.59815353413376
19,2,4,341.1577954699544
20,15,16,238.3431949694577
21,18,24,157.24305224338514
22,0,13,165.71226726165153
23,5,17,279.25879391593963
24,18,24,379.81960148844183
25,5,12,203.9799699178611
26,15,1,324.80842688322144
27,9,15,335.8284012987731
28,14,7,390.7540676729055
29,4,8,135.8950375986783
30,20,15,354.28214535232627
31,21,9,360.5456239555986
32,15,22,194.98960151789652
33,3,24,143.6087503099475
34,2,19,306.57527809333277
35,15,18,335.2257807993396
36,20,21,224.78487638184583
37,3,11,373.8091209783513
38,18,0,386.84219694796667
39,18,1,189.94184159673276
40,14,22,243.9916210436713
41,5,1,258.2167170252922
42,13,20,260.09692957244545
43,9,16,151.7734679998709
44,6,24,311.51335445503713
45,3,19,397.9921567356918
46,10,21,321.68767649625306
47,21,22,227.66534358289817
48,17,18,167.89884752380746
49,0,4,184.85766086371464
50,11,24,233.23791099093597
51,10,5,276.8750324286257
52,4,16,209.1884609319941
53,25,17,200.37435666112904
54,16,17,373.9914642488891
55,24,25,377.5824783757651
56,14,2,279.7267340132437
57,0,15,178.98930238540234
58,22,11,240.92449669302118
59,19,16,287.8826233290962
60,22,9,196.01993383957878
61,3,7,392.7735802947016
62,4,22,374.3668436358282
63,4,6,241.28417444927328
64,13,22,163.72499172630057
65,0,24,160.3093093314794
66,13,1,395.29272218818846
67,1,25,171.14652314248843
68,1,15,338.9394008859867
69,1,2,221.97814197249738
70,0,24,365.75797841834316
71,19,6,175.26380277197921
72,5,21,204.03784575066928
73,2,4,143.18249574409498
74,11,5,336.1907044706218
75,23,19,404.1756584264083
76,18,2,308.83877783892206
77,24,0,335.7988110379495
78,22,6,208.67343058841357
79,24,17,192.66340012781856
80,3,6,384.8992939669746
81,15,11,379.9561101244801
82,14,21,197.79401275553826
83,11,12,197.52235656058846
84,16,7,208.80915710563684
85,24,10,173.589626538873
86,3,16,295.6090320195927
87,24,11,306.8060931064647
88,23,1,327.97606518349437
89,15,3,247.41333335248606
90,14,19,233.534195236376
91,14,7,371.71464117616
92,9,13,276.6222521509944
93,25,15,157.1204935428851
94,0,21,194.93030956000746
95,3,12,368.73801766960514
96,21,2,314.2995459026959
97,12,22,184.84577731819223
98,23,5,171.0065049153721
99,6,10,260.564198010463
