id,source,destination,bitrate
0,21,17,133.30667347145337
1,3,4,348.1729130018472
2,3,23,166.29862131292705
3,8,9,180.14368204882078
4,22,10,197.77473606907498
5,20,8,355.8265689197452
6,8,1,291.5681851416881
7,13,8,340.9589872534087
8,10,24,130.1894237511264
9,8,5,340.8768349341493
10,22,13,312.7852553354823
11,3,2,133.34569424598718
12,1,11,309.6374862975332
13,4,13,313.10118884901556
14,9,11,143.30298025331328
15,6,21,247.68840262258323
16,3,11,351.254416635118
17,19,23,265.7544086170058
18,5,25,208.13286563655728
19,0,5,264.9151228118012
20,25,21,265.382926058792
21,5,25,218.98617080210772
22,1,15,254.96545664467885
23,14,11,195.50674916976337
24,7,0,206.63489819426098
25,10,8,262.67393239456436
26,8,11,385.25592482835225
27,21,17,262.4616935338018
28,3,8,138.22226840636512
29,8,1,322.05188070435037
30,13,11,327.6804599699869
31,19,16,273.5940095507626
32,18,6,257.5202675386553
33,22,13,142.96995642115792
34,25,17,301.10152573842475
35,13,2,249.85710322909773
36,10,21,335.5438938663065
37,9,16,369.27726128472653
38,13,10,351.18006542944994
39,9,17,361.3627652311086
40,13,21,192.6964949297488
41,23,5,353.85786686320677
42,9,12,317.27552259952483
43,9,6,130.733704897615
44,19,20,322.8808416734026
45,14,21,283.09873488197553
46,15,25,299.208864194716
47,2,9,348.50061978805087
48,20,19,348.09356465960946
49,24,7,158.58280462376086
50,25,6,202.98692216380817
51,1,7,138.24052460855165
52,24,2,332.4264657466308
53,20,18,267.69258089410755
54,22,12,367.3588452306161
55,7,4,263.1925247011927
56,24,3,379.38817074392534
57,5,25,202.5472789262116
58,1,17,283.4756086363809
59,14,4,168.5315642805315
60,16,17,350.92926531426326
61,24,14,233.75354150263595
62,16,13,369.3285275518857
63,5,23,278.2220336952882
64,8,24,278.017663029799
65,8,24,340.5533951657275
66,20,7,291.33807700705506
67,2,22,275.6740957382818
68,8,10,208.0812237883757
69,2,4,309.2035757995722
70,12,22,205.3114660597991
71,6,2,364.4327048922597
72,10,17,265.31633191341865
73,1,6,268.0441690273807
74,24,18,258.62816904940956
75,18,12,382.20677483246266
76,11,9,130.45520924857675
77,17,23,268.16066022671765
78,7,15,330.2359652339156
79,13,15,218.24586409200396
80,10,21,257.8510246966582
81,5,14,369.20506204701525
82,17,0,334.76411196281
83,18,21,325.5323583030799
84,20,13,155.96301918658713
85,5,1,283.17060630086655
86,10,6,254.57136475374637
87,10,24,237.15692029576138
88,24,13,220.42983776549843
89,15,0,156.48319060062266
90,11,7,146.08658328542322
91,20,1,387.4656143086869
92,6,0,210.2423085452546
93,7,4,179.4026066615395
94,3,18,351.7635577356697
95,22,8,284.1289060167704
96,19,23,185.1034575357274
97,5,9,387.7040999779856
98,0,9,322.7024232269231
99,12,22,353.9012338606278
