id,source,destination,bitrate
0,16,12,231.0360294951785
1,19,6,338.91999728127433
2,23,25,401.8226270407697
3,23,18,293.7969000049464
4,17,24,235.7040395653925
5,9,10,148.9989339698819
6,18,20,276.7778835190395
7,26,13,298.85631804346315
8,18,7,344.58341974430664
9,7,14,339.10385979912144
10,20,27,239.1442815572634
11,21,18,214.65662927629552
12,8,0,272.1904631388499
13,1,7,214.70134910237837
14,12,0,217.89993883123867
15,2,25,152.02636485636884
16,26,17,320.6757285317201
17,16,27,141.18100917034877
18,19,21,401.53998338291547
19,18,6,306.22544723568626
20,17,9,363.808768570448
21,12,17,217.1793411341989
22,17,20,195.7970503886277
23,21,13,138.26354912769935
24,20,7,249.77397988427438
25,3,4,141.87067009859243
26,21,9,192.78404569204596
27,5,13,279.8464025249273
28,5,11,388.7504725818297
29,9,17,398.9098263276807
30,2,4,355.3276302287642
31,7,2,136.1305971179566
32,3,24,196.146769650729
33,3,16,252.40674511558473
34,16,3,296.9976778207332
35,19,8,365.96366019601675
36,25,2,256.85169132267197
37,12,25,196.87186881665363
38,8,23,323.75791942513644
39,25,24,350.65704103613484
40,5,4,157.52150149935787
41,16,26,190.5198221441622
42,15,24,200.6410459935469
43,10,27,143.837935397837
44,13,3,396.9604462974034
45,25,12,405.0762497748702
46,6,19,192.84753630580437
47,18,23,404.85064053606334
48,7,26,393.8047298622951
49,24,14,328.1951615692076
50,20,11,247.0645488844916
51,1,14,149.80914804286968
52,18,11,136.60644300834997
53,11,20,366.5486500641551
54,23,26,279.84524867997237
55,27,14,244.58151953492163
56,26,3,181.85820393138678
57,17,24,315.40417526722837
58,4,15,338.9717485293562
59,17,23,325.4448739732761
60,19,25,176.89345394824406
61,10,7,355.6610612502383
62,26,13,320.40493000463806
63,27,3,147.04671069141767
64,21,4,239.02830369216406
65,4,8,266.2078164792421
66,2,16,277.23839517513954
67,15,9,160.76740909553436
68,0,9,277.3710464684226
69,22,2,199.03422038414888
70,19,27,318.58437295406003
71,3,8,260.6004335417229
72,3,5,244.33882534292962
73,18,25,209.01436642237093
74,1,8,215.12282613364079
75,17,24,399.2921472184924
76,25,22,162.9325280055218
77,27,22,333.47588147428684
78,17,21,239.05034734163706
79,12,24,168.4838578971202
80,13,2,241.75686549153187
81,23,1,227.6875787569712
82,3,18,157.29450502761972
83,15,1,171.2172748528069
84,12,17,260.7791034691439
85,5,18,225.31726792649386
86,2,10,219.13208430617976
87,20,18,198.42123895025156
88,25,0,352.90259877853754
89,23,22,208.91293957614786
90,23,26,193.10583250755403
91,13,0,216.75583376458448
92,18,25,228.35132452452686
93,17,7,306.7833054579671
94,6,19,285.1934495234503
95,26,16,201.10603245805672
96,4,12,255.67794858546222
97,18,9,276.21404047700634
98,19,27,219.7274543628453
99,13,8,380.3083757442803
