id,source,destination,bitrate
0,4,16,362.00395476592615
1,21,11,140.03138403274087
2,27,17,304.1628780089699
3,22,17,187.66869727415434
4,23,20,362.8594373136532
5,20,17,311.05205800438983
6,17,7,302.1347073283474
7,11,13,248.572741190493
8,0,16,238.6223988062837
9,15,17,233.42555944973043
10,15,9,407.15755939894564
11,19,7,231.57151585306138
12,13,17,201.68250696914177
13,5,22,215.61148886797068
14,8,2,207.8408010053452
15,24,25,315.9073857480006
16,20,23,246.38361510362023
17,6,27,291.51771034798304
18,9,3,181.36345124589482
19,22,19,233.78015245189957
20,0,4,247.53426402687393
21,3,9,189.66042839118944
22,14,23,381.5073131298614
23,4,0,166.50508026294372
24,13,9,253.1344164531549
25,22,25,295.96333282678785
26,26,24,162.95441730727765
27,24,12,218.92434859613056
28,6,26,203.38512673912274
29,3,24,136.36808054108658
30,14,7,394.00903454031675
31,23,24,293.9508240622236
32,12,21,299.75703190032914
33,20,23,189.87928493452
34,15,20,202.48264370774254
35,1,27,262.0321833882227
36,20,13,196.603220283923
37,25,8,184.6076198048772
38,25,7,246.07210316979595
39,25,22,322.48699182008636
40,24,2,263.0474282328206
41,2,21,306.6877712794557
42,20,1,399.0285508605988
43,4,22,357.65243477386525
44,15,7,162.74857811106193
45,23,6,287.7074770390303
46,23,4,253.50415227486013
47,22,14,291.26129157585314
48,22,15,340.59259221311356
49,11,10,322.41864208092966
50,27,17,360.7765503562628
51,4,14,287.6673497182704
52,11,14,339.755973139002
53,5,0,379.96877249868805
54,19,7,404.9762759629802
55,17,26,329.32106753532867
56,21,15,318.57879014555135
57,9,10,347.14730323798926
58,3,16,173.64001404978995
59,5,27,171.80435206621507
60,15,6,171.84865884825982
61,20,26,320.50047295695657
62,19,22,325.80699249396423
63,11,7,161.42571222821798
64,6,20,125.49759627581615
65,25,20,268.3483908760225
66,23,13,328.177156240184
67,8,16,333.0362509378118
68,2,6,217.14465079861793
69,23,7,152.58090871994673
70,6,16,197.9061522400417
71,23,17,327.11968798033155
72,20,18,364.5473611483377
73,21,13,387.2672041917501
74,17,12,197.7414874064642
75,5,17,364.84135567877297
76,10,17,265.3224456294417
77,24,20,276.3609858892346
78,7,18,344.7949799907063
79,24,17,266.97286363687965
80,14,12,290.52702414634774
81,19,0,223.4552058604662
82,0,9,238.19768326832107
83,0,24,244.87958453500735
84,1,14,167.9413037114595
85,8,11,181.55725477583786
86,8,25,214.97482194446195
87,12,18,302.6815461570368
88,10,25,349.83979789199293
89,26,22,303.55400325134775
90,20,9,309.87614058618743
91,24,1,160.18067817923188
92,13,27,284.82690371707406
93,20,27,394.37244621171345
94,24,20,340.55615909299934
95,16,1,231.23868435906863
96,16,22,246.96343100738278
97,21,23,152.13617333978786
98,19,18,407.3765276058919
99,13,9,191.77814536077074
