id,source,destination,bitrate
0,19,12,372.32805366848254
1,18,10,244.87797355664796
2,17,13,133.28755344224433
3,19,6,327.0910013943112
4,22,11,221.6283193199364
5,6,8,234.37378748237958
6,12,7,266.2806733853919
7,7,17,157.80660011276913
8,1,6,259.4177062779678
9,6,26,194.27586061355174
10,21,23,185.97135678153506
11,27,7,144.0754130577688
12,14,9,236.38135672541108
13,13,6,220.38301540726079
14,9,7,138.57866597334024
15,18,13,374.6471106519505
16,22,21,382.5613644668679
17,26,0,316.65743690851326
18,25,20,319.6804222260606
19,22,4,373.38083837853094
20,12,24,226.17927786785148
21,4,25,149.22646834491843
22,21,15,351.5728072362915
23,2,14,228.84166760318362
24,1,9,196.79259597677998
25,1,4,239.50448272150706
26,25,26,314.44973786527197
27,5,26,149.0324733811869
28,8,13,340.75692545599287
29,5,14,248.01428333736905
30,27,24,380.7856948350759
31,6,4,199.98585891361657
32,19,25,183.9368940542789
33,4,0,135.43790128274767
34,12,18,245.25161158501672
35,6,0,204.81124237172426
36,7,6,138.8050028679756
37,14,2,270.900321253091
38,13,25,360.2531143197645
39,26,0,256.55754752465765
40,4,24,277.65292788018724
41,19,11,340.8415510476545
42,23,1,216.09973685854692
43,20,11,226.02681534396993
44,2,5,151.72211162274746
45,18,17,383.02993925067796
46,5,7,298.53397824231513
47,8,22,205.26837781424388
48,4,17,146.81688516774534
49,2,25,287.8225080374084
50,25,24,383.49512955447074
51,14,22,162.43085271940413
52,21,25,185.82609189722174
53,1,11,232.0223882391677
54,26,23,282.11518177387006
55,21,17,221.1904650701673
56,24,3,380.91187520367623
57,20,22,351.36256984283654
58,26,8,242.50088913721197
59,19,25,167.59315135225586
60,8,1,194.06304465955375
61,20,17,255.5878694738805
62,27,14,313.0091843163225
63,15,20,361.98936010849434
64,16,27,247.6732722281751
65,4,10,195.02465211851276
66,25,18,146.95032749641345
67,12,24,264.204306169658
68,22,8,229.43353460340364
69,23,4,377.53743026804244
70,7,20,297.87215184753194
71,18,24,284.4555265310943
72,3,4,194.74851104394176
73,1,3,162.79931828990382
74,16,1,287.7182245634106
75,11,22,370.4355270042996
76,25,23,274.44550016961125
77,21,2,148.71149577932573
78,27,26,149.3569969450597
79,22,1,232.02699871368762
80,4,11,335.65431731637824
81,19,8,333.09106740336387
82,19,10,191.32074112997145
83,3,5,300.7396018994663
84,15,12,181.32062852184262
85,7,17,216.14948040047398
86,5,0,194.69838101977277
87,4,3,231.16936428346597
88,12,21,192.01451728531507
89,25,8,365.3063998648019
90,12,27,351.2183195756883
91,23,0,197.00051515225405
92,6,9,200.1908394783714
93,14,26,234.16974061227268
94,16,26,237.53940140913272
95,16,19,299.81113133674916
96,0,8,244.73091272711866
97,25,5,138.34165485960224
98,19,21,258.40045370678723
99,16,21,393.8924244544854
