id,source,destination,bitrate
0,20,21,231.50232477917774
1,16,5,290.95755477780455
2,11,10,369.9517313798295
3,13,8,339.7510129610651
4,1,18,201.48453206385227
5,10,19,378.5273790426363
6,25,14,285.6849233740233
7,9,3,255.7374798840192
8,21,4,307.461720123044
9,4,16,372.20180726063865
10,17,21,350.2913331285105
11,15,9,239.97346656709928
12,0,14,236.9951044490424
13,9,18,209.41658934866587
14,15,9,152.80247837972857
15,11,21,285.990080971982
16,8,4,153.1659748496722
17,25,16,234.70108799342412
18,2,22,187.96167128734862
19,23,6,185.1949933962124
20,2,9,337.6509377490185
21,15,11,147.0436882669263
22,20,12,369.9792727685102
23,3,8,274.4816916886461
24,9,5,343.1520035439687
25,21,10,286.0373298269291
26,21,24,181.9613108010574
27,4,13,223.01450025976067
28,9,2,204.3135508972269
29,20,14,331.8610190794641
30,12,25,199.01286431724142
31,4,16,169.26524792006384
32,10,16,375.51001003701595
33,11,13,296.26205641024643
34,13,14,280.6041425486843
35,0,24,329.23117165536155
36,24,4,166.697942122479
37,25,7,238.67656278205064
38,11,4,313.20375149041257
39,18,9,323.91149001910037
40,12,4,397.1302522609336
41,0,14,368.09237837666586
42,1,2,294.26226314158225
43,20,3,228.45239600495344
44,3,9,342.9876516717055
45,22,10,302.08327371577207
46,23,18,177.21978392502018
47,22,1,391.13711009636427
48,4,17,315.6056445882199
49,7,21,182.74795026400503
50,20,9,238.83756704290207
51,19,22,304.53963085266014
52,2,0,174.1807153199091
53,3,16,345.6200605020435
54,6,3,220.41513537577023
55,16,14,144.6505226089629
56,3,9,155.60200276274443
57,5,7,302.47282438818166
58,19,21,225.7510791320722
59,19,3,364.58668335956577
60,20,0,185.46414441732526
61,23,21,185.09781126714276
62,16,23,193.6183692898655
63,15,9,203.76199624008748
64,3,18,367.5084884942475
65,21,8,263.5859297833541
66,22,25,269.13335179636
67,13,4,296.8700681083029
68,14,3,233.93211208019363
69,0,18,270.01886719580887
70,20,21,147.61064345391745
71,1,11,288.20468488853976
72,23,14,296.7528662636377
73,5,11,138.76964397965503
74,6,11,310.1645806555635
75,16,2,269.4852909571952
76,4,11,361.89061031554763
77,14,22,253.50545686763257
78,25,24,231.53575746974295
79,2,20,272.8290297778539
80,15,19,266.34558329016454
81,22,16,334.99935357891826
82,4,22,225.97816920202263
83,18,11,340.52780161965933
84,12,2,351.2697330944106
85,23,5,144.22574179476956
86,21,3,169.34819277346213
87,15,10,370.6436296228374
88,25,23,402.36574522607594
89,5,23,171.53477099152977
90,13,2,397.2880652531286
91,8,3,348.52354993733246
92,2,14,395.0390157879068
93,20,0,345.2373467965069
94,3,22,247.65436613121273
95,4,20,266.876535645813
96,6,8,329.91376679666007
97,21,9,287.89620436355284
98,23,5,204.52130229792587
99,25,6,318.3189614306743
