id,source,destination,bitrate
0,18,13,174.9445476311705
1,0,12,278.6001194524601
2,11,6,177.33179215092284
3,8,14,208.7929235372949
4,19,7,133.73185929617503
5,13,17,278.4180698003576
6,2,8,139.6155284673589
7,13,6,164.9565506095
8,20,25,199.30852760930557
9,12,25,128.02115001540088
10,17,25,273.6152462414689
11,18,16,231.1637488286949
12,8,5,243.62151784391352
13,19,7,221.34003406997923
14,8,1,366.6996584209924
15,11,24,288.3277101483596
16,5,3,194.23563096856356
17,7,8,329.48282973098827
18,1,24,353.96774027663076
19,27,25,302.25949687603253
20,26,27,233.55011949509034
21,7,18,177.53064313716035
22,22,11,354.67502566068583
23,22,11,130.8698960896036
24,4,18,300.62917057429047
25,17,9,278.63193679597134
26,1,2,276.3533695832324
27,19,7,195.05951917216203
28,15,0,287.18370383213426
29,6,25,315.16101967109677
30,22,5,228.5230815473391
31,0,4,140.41023174656334
32,4,24,344.1272012506737
33,27,11,288.14545044556843
34,22,21,238.6540920153029
35,3,10,308.6332627114902
36,4,5,224.09834709258047
37,15,20,322.2651829143569
38,22,17,178.31326126191288
39,7,21,233.72064400204627
40,12,9,177.62676733190645
41,5,23,162.6545724760068
42,18,12,341.580562690075
43,5,19,133.22363813470778
44,7,20,314.951569707022
45,15,4,155.76396549726775
46,2,7,356.7586932976723
47,5,20,221.85012349817717
48,21,20,344.6449467456551
49,0,8,262.72694463412216
50,22,2,198.89438456399893
51,25,3,201.54362864837717
52,12,14,137.96158671867195
53,13,15,174.6040914914471
54,17,12,232.27807062080893
55,25,27,273.41040447989144
56,24,21,326.945668568989
57,14,2,172.19655917412894
58,0,10,215.10638783669762
59,2,10,155.02079059871855
60,5,23,241.3518028025737
61,2,10,294.5794211144146
62,15,22,315.78588128034187
63,20,5,258.51431447368407
64,5,1,257.7920666650204
65,6,13,226.4396232567465
66,23,17,349.45821333220005
67,9,7,329.36018810581504
68,12,18,137.9560278367749
69,4,1,275.4599675210903
70,13,2,123.55212319975338
71,20,19,329.399622779334
72,3,0,184.89228996266544
73,20,9,174.54363810345464
74,27,3,270.246874244959
75,15,21,246.1084671459436
76,20,17,149.99930560423
77,11,12,179.94506639535936
78,14,1,179.19707980430923
79,14,8,260.56415321640446
80,18,1,206.18165994940026
81,22,21,359.1763139742554
82,21,11,148.18921798124472
83,24,18,251.83265759497723
84,1,26,295.8341977379993
85,13,17,285.40959118667985
86,7,15,303.09762621902166
87,12,27,147.86021253587046
88,18,16,280.32702225458587
89,19,4,334.9633775869944
90,14,5,359.87209726070097
91,25,6,188.87382944355292
92,13,2,135.60858772974714
93,26,20,185.09129992379204
94,8,10,310.5723154564048
95,12,17,150.29347955045424
96,10,27,295.13660149128526
97,14,27,284.96818218586014
98,19,18,341.7574768059294
99,3,13,253.73743613606365
