id,source,destination,bitrate
0,5,25,155.12268789953913
1,12,16,294.9753586731473
2,5,17,330.8536013986143
3,11,10,261.2415645945936
4,11,13,223.53697371636687
5,10,19,350.06842850693755
6,17,6,300.38752332871616
7,17,23,364.78200638986203
8,14,12,236.89625101056765
9,1,9,350.1196967646158
10,16,4,128.6156775835146
11,9,7,123.26470215244727
12,0,24,221.99433036454278
13,16,17,295.75005206152224
14,4,3,302.4817930975868
15,11,4,265.6578498807965
16,11,18,204.34524965678284
17,8,25,194.96384348601438
18,18,12,150.62419900464664
19,23,2,189.6514972372206
20,5,15,274.04409732390155
21,19,20,152.98686618043993
22,23,25,132.9667191454041
23,2,24,240.724181934228
24,10,11,363.6746489319751
25,3,24,253.06362838087048
26,20,19,356.8643214410908
27,24,20,322.3044031774841
28,9,16,137.5695664609671
29,17,18,221.958956861998
30,16,22,223.42633062151577
31,1,21,169.45968305185826
32,24,19,263.6892009803268
33,2,7,281.03004689666534
34,25,12,214.14031978213362
35,10,2,162.602314890843
36,23,1,303.4295961593133
37,8,2,248.36327639331142
38,13,24,279.77160402285244
39,4,15,361.7649121501423
40,15,12,185.02383012387418
41,17,19,184.43964165134335
42,7,2,199.04195329095094
43,13,10,366.59086812619154
44,3,21,150.6747056103472
45,11,6,256.1617663828374
46,19,20,231.58907997953818
47,9,5,364.95302795331105
48,25,14,315.82131162414555
49,14,1,167.58291618364265
50,21,11,184.1598580929243
51,23,2,359.4756794148476
52,1,7,354.9825745621114
53,9,0,167.2537039487485
54,25,3,339.29749175221707
55,15,0,263.9002175712352
56,23,17,187.7891313048698
57,17,16,187.69153470137877
58,15,19,295.0107905172315
59,22,21,339.46023891863035
60,18,21,240.9123341897526
61,8,5,135.7398409297726
62,6,25,211.16545723268092
63,1,14,206.89016219400668
64,12,21,142.8859922756412
65,21,11,329.1399658027921
66,9,20,127.51156630071287
67,12,16,194.15719754825633
68,15,19,221.66939122653883
69,5,6,149.7227743266161
70,17,22,265.5838631195211
71,7,16,135.61158629389678
72,15,12,226.86747860884887
73,11,21,128.60941596958227
74,20,9,233.82281846673874
75,8,25,280.05965039589904
76,8,12,319.7064540128395
77,8,7,297.4342351295963
78,12,21,230.1153983814182
79,23,12,149.88940328769053
80,19,20,334.57120948183297
81,7,18,253.41929861853617
82,9,19,255.62316867975156
83,17,4,262.7339921163861
84,4,18,327.2462714647065
85,25,6,336.94794086948053
86,22,16,219.23423782939565
87,24,4,258.5033911778825
88,10,2,172.40852752331529
89,23,3,290.45762909205257
90,4,23,221.41051639300696
91,10,13,362.60541505631926
92,14,23,216.30272258863192
93,24,6,169.5596992841969
94,5,0,163.0667690736903
95,8,19,315.03638488735146
96,7,19,315.0490107136096
97,21,0,194.29143802346312
98,22,24,148.46506771969828
99,16,19,165.1250215524263
