id,source,destination,bitrate
0,1,25,388.6287959192755
1,13,25,226.09160217668466
2,4,6,351.0993662392083
3,13,27,236.60841248549787
4,26,21,239.6719212655215
5,0,6,144.12369024195036
6,26,24,286.90497687907043
7,0,11,194.2596389316759
8,23,18,244.4997491450479
9,26,2,282.90592413539906
10,22,1,138.04166631326947
11,21,12,279.81726870560647
12,2,0,223.1951597533952
13,9,27,258.03203620723315
14,2,22,372.70972831768097
15,0,25,229.56178731657076
16,10,3,317.3113856824272
17,26,18,340.2031953320545
18,19,15,395.13866699540586
19,19,0,309.35482142480373
20,17,24,394.2830647669847
21,13,17,279.1287139046605
22,17,4,231.7888445366403
23,23,18,314.2839853254014
24,12,5,343.56839325560975
25,14,25,337.7305851041063
26,7,17,311.29728409941697
27,17,16,322.41056919233085
28,15,16,173.41081854064413
29,2,11,340.74024740442115
30,25,18,257.6672421710935
31,11,14,194.97180554393663
32,14,12,324.3744345940605
33,19,7,366.7817185341796
34,2,4,138.8476435554828
35,24,11,370.5392427442054
36,16,18,345.6642815184349
37,12,0,194.7363899557669
38,17,27,160.5765161559775
39,18,11,390.7492578364972
40,25,14,157.54630449439537
41,16,10,244.5012503610207
42,15,14,288.00144462518256
43,2,21,372.51350342837475
44,9,12,297.60393762401185
45,25,2,194.44781138896406
46,21,25,316.7879378037035
47,8,2,180.51960944445938
48,18,12,375.2268403821986
49,8,5,279.7628881755752
50,19,15,180.77636029163952
51,18,2,306.18089279987987
52,25,22,148.92709734431998
53,23,11,377.42914589789495
54,3,26,174.82184286701934
55,21,9,250.27921759686095
56,26,1,298.82231450802925
57,24,16,279.14672360960697
58,27,18,132.89779644253466
59,27,11,175.65616550192615
60,22,18,133.9905245799497
61,1,2,380.60589930999987
62,22,10,207.85736305232035
63,1,14,226.97163279914454
64,26,4,205.05507891989268
65,5,16,293.36280730695927
66,19,10,321.53993800613
67,1,2,133.6303044927294
68,20,26,309.1530385777933
69,5,22,194.98086048433692
70,14,7,375.18667684942506
71,13,2,178.34756651936158
72,25,24,315.9765994809618
73,15,2,133.41593605745115
74,17,20,250.30069731766915
75,3,18,162.54678512935828
76,19,5,133.49407679359382
77,26,21,168.46616724296058
78,5,13,239.18389208592615
79,1,23,386.9369304150204
80,26,27,210.5030238183344
81,26,18,149.06310273149464
82,1,14,199.46975145844058
83,18,10,278.9603179994515
84,15,8,133.44264583189218
85,18,25,303.2945143079794
86,22,10,321.89595460534946
87,25,20,210.5400646131873
88,16,14,324.9230353048985
89,17,18,332.75081196393666
90,11,4,271.6852082227106
91,8,15,218.37239991956324
92,26,23,271.03510923709626
93,25,23,343.3022534395429
94,15,6,180.64821725311924
95,2,6,313.8513953383308
96,8,10,143.36489401531924
97,11,24,184.58486728638405
98,19,12,356.6948540698428
99,5,2,364.7427953506669
