id,source,destination,bitrate
0,24,4,393.3533541217481
1,15,1,184.97785967519025
2,11,19,176.25087702536248
3,7,17,301.5617020811072
4,1,5,231.28940260103604
5,1,14,350.6954937201315
6,13,18,285.5054922638002
7,7,4,277.2138846838297
8,16,20,234.3545250064076
9,10,8,253.04437954107976
10,20,0,372.15556862874104
11,22,9,376.7316130705123
12,1,3,219.2431474305717
13,11,12,347.9207655588017
14,24,20,331.04165061968155
15,13,25,263.1651683260242
16,2,11,349.76985982896826
17,21,24,339.44564050514805
18,9,13,263.04956073776754
19,8,15,219.6578780017746
20,25,8,182.61033404107195
21,0,3,285.23285403948535
22,1,24,329.06283775283123
23,3,1,312.4926137106398
24,25,23,143.7489818388512
25,7,3,326.45255613709526
26,8,24,274.28678240047765
27,5,13,304.1753925690856
28,17,0,149.1355338035217
29,25,23,169.5953109018392
30,3,4,290.35048048053574
31,23,3,144.6170135741622
32,1,14,380.93881307868156
33,16,1,203.13860488671835
34,3,7,291.06870563853045
35,22,7,295.8351935374371
36,1,9,163.28109374443662
37,8,15,317.5590529144138
38,25,12,203.23892134269033
39,22,6,174.134795212952
40,18,13,141.39571898331667
41,17,16,254.68580002305626
42,13,22,291.44774317096153
43,8,15,341.6007341941536
44,3,17,206.07520929781901
45,6,21,250.58164799776145
46,12,5,345.41348537943776
47,13,12,223.07791116584687
48,2,11,188.15477579369244
49,16,7,157.2191239189907
50,15,0,376.8430583972027
51,8,12,154.95324901375767
52,3,9,282.4789735453135
53,18,0,353.6793047033948
54,1,14,174.2435990303882
55,21,14,303.4786599237522
56,1,0,222.56084938289663
57,7,17,335.6893868726147
58,22,18,158.29601448898123
59,0,10,333.921100986028
60,22,2,367.0194617128227
61,1,8,195.81861749845137
62,16,1,344.69913500111306
63,20,19,239.31264738348023
64,25,19,271.7279640662777
65,20,7,305.9064981558544
66,14,18,203.99149631883782
67,3,13,371.4092271955302
68,17,23,345.0114785113827
69,13,12,170.95049470678634
70,6,15,186.65270066363192
71,15,18,152.32156046764686
72,7,5,219.94905165989897
73,5,6,285.4118647854458
74,18,19,366.37667447166973
75,18,3,336.7592855663112
76,25,0,291.24925516887623
77,8,5,383.15087455944246
78,4,0,363.4892932850648
79,1,16,295.5453490669085
80,5,3,323.15183974043265
81,1,5,277.591760717549
82,25,21,352.9862808710985
83,17,25,168.7476282349781
84,11,21,217.22216295129215
85,16,19,334.73112046835
86,18,14,405.84102777677816
87,2,14,173.75270427564186
88,17,16,389.5036445302714
89,21,16,236.73642755108372
90,17,12,160.3788050932413
91,17,4,239.65602102478155
92,3,14,398.6021937370718
93,16,23,314.97670903706086
94,14,16,334.44028044220613
95,0,17,286.8929703005439
96,25,0,154.34473603212058
97,1,13,322.65780306264844
98,15,21,244.3663018130536
99,6,12,198.3039116275817
