id,source,destination,bitrate
0,18,25,367.4182685512498
1,6,16,169.07061002127125
2,19,16,266.93074448046985
3,15,24,304.370564954029
4,13,10,345.5221461034613
5,10,26,372.4517712267338
6,21,12,261.20643237296065
7,1,11,348.50520674295825
8,0,14,168.99981854829701
9,26,4,385.86901778408094
10,3,27,346.47846239352157
11,22,24,231.03495990534256
12,14,19,263.97534616993664
13,13,21,312.31549245024297
14,20,26,136.68467372214
15,20,11,141.52482075222716
16,10,21,391.77274478634257
17,19,15,214.94174362655113
18,19,25,391.38065452377595
19,13,15,255.59742599102145
20,12,9,389.0208268915012
21,22,4,201.1746943724602
22,25,27,335.4767370120189
23,4,15,147.22571146205107
24,26,21,239.56420410961698
25,5,14,297.0642455705891
26,21,17,302.15658181111974
27,6,5,220.1263533546299
28,13,22,171.57127132923034
29,10,12,190.954470508276
30,23,8,211.78004229365678
31,3,21,367.4438362715477
32,20,23,321.09515245501336
33,25,22,166.29030602982743
34,18,24,212.68915639227117
35,20,10,157.82572988990725
36,23,12,383.57840832227396
37,25,7,285.8967689809988
38,3,9,225.78120572826433
39,2,10,174.40259757308823
40,23,3,201.58085034325984
41,4,27,264.07624262441124
42,18,23,266.9816461750664
43,1,18,242.47018082021995
44,27,12,202.79261602327688
45,24,11,245.32308511883252
46,21,19,315.1798743327363
47,3,12,212.02783535295453
48,27,14,320.81335647887187
49,26,9,185.4527447352713
50,21,14,307.47343919861
51,9,4,342.33299571719454
52,10,9,342.9110775567703
53,3,8,374.95828695898393
54,20,26,302.46427793475
55,9,22,308.0139579852978
56,25,10,155.12659312737824
57,6,27,382.89211793603033
58,23,1,378.1375113160125
59,23,12,304.60362514242814
60,27,5,364.6960428531567
61,12,10,325.79223750072043
62,15,11,369.9161360044394
63,2,16,272.3331783561409
64,22,6,233.60313569034514
65,3,4,272.2861071163938
66,25,18,396.70945625384206
67,9,14,380.7774516936659
68,4,14,334.8764247910651
69,4,6,236.9012150599322
70,6,23,394.54969349479467
71,23,27,261.1071705683193
72,21,25,171.94378039895878
73,13,21,266.45128488219166
74,3,11,155.34561732674658
75,1,3,196.24209440242615
76,10,18,361.65173513357564
77,20,23,188.17884907901853
78,1,3,220.44559397936246
79,15,9,272.2468905113719
80,20,23,196.52803932963886
81,22,25,405.39636296152173
82,14,27,404.96212137281304
83,20,14,231.48120282091546
84,3,2,139.3896211644183
85,20,21,305.0067664182731
86,0,18,212.27296406241942
87,15,8,334.87129151972977
88,5,12,340.0201913654702
89,22,13,359.3947329257023
90,4,3,334.3939842523281
91,22,27,158.94953439849414
92,12,26,198.5395477400399
93,17,26,272.2321589585213
94,15,2,318.39029880821477
95,17,22,337.4314967782195
96,24,6,396.9337298682819
97,27,19,198.34286700072707
98,17,14,136.61998919528497
99,1,4,176.8772594324183
