id,source,destination,bitrate
0,3,5,183.95518934966998
1,23,9,258.17001735863005
2,3,22,356.77696539228265
3,4,13,313.66981621067504
4,17,15,274.02752751309527
5,0,3,234.69750044926715
6,16,10,170.6870362217675
7,17,1,321.85243199943335
8,9,24,236.7769580815043
9,0,1,361.44435050137463
10,18,16,190.8480534378067
11,20,16,282.1347172790255
12,10,16,215.75741900672818
13,23,12,396.16929832254806
14,12,23,229.68665874671515
15,23,3,395.9590648861951
16,23,4,279.46717788971915
17,21,5,231.09194104728024
18,4,22,340.6915933123764
19,5,2,180.76035308187917
20,0,9,194.4900833445511
21,9,5,147.08615686175577
22,17,6,217.81922332865895
23,23,15,228.63242213790954
24,24,22,324.351618800698
25,15,19,162.37810887672228
26,24,13,183.80691617643555
27,19,8,340.582590087893
28,16,3,367.8335412548625
29,22,6,306.74189677778764
30,17,0,383.2113004990266
31,13,0,207.6304201135471
32,0,1,372.562949383434
33,6,23,250.44425512597888
34,10,6,317.4217158492977
35,6,3,265.9302395686975
36,20,1,242.6645939431148
37,8,7,190.67489786132754
38,17,22,213.18198601301086
39,17,22,253.36452022196318
40,25,19,274.60777270917094
41,24,18,356.2909108212618
42,1,14,152.03422560988474
43,22,13,313.50437813127434
44,24,13,287.7392321237667
45,5,17,209.79356092474507
46,19,12,302.99659181520997
47,15,13,204.9593699371754
48,10,20,303.7749322072243
49,17,25,346.12184351275795
50,12,14,191.99457180629662
51,13,17,215.55835265830478
52,3,0,396.3802218864522
53,4,21,197.17504252617118
54,6,7,186.02182183422914
55,3,21,183.98208418024987
56,23,7,305.92703769608033
57,14,23,194.14798797343187
58,2,16,381.18750520461305
59,22,24,242.48929354241005
60,15,12,268.62275499654277
61,1,13,354.01728207554646
62,5,0,329.5601380517588
63,3,20,308.6167245742318
64,24,2,215.2220941358615
65,14,19,175.2119416336468
66,3,14,271.7019333244041
67,3,11,367.85398451634154
68,18,17,274.27010951396403
69,22,9,317.1517605619111
70,15,5,356.9680618993638
71,23,4,375.3128358376181
72,11,22,261.0253664031358
73,12,24,314.1809705381739
74,11,18,341.08552051162593
75,10,14,178.67854329848555
76,19,16,236.49660869224795
77,5,10,324.5812691240574
78,19,8,207.72126493246486
79,20,0,346.0190095879793
80,9,4,383.8852828128778
81,0,14,337.5321644852866
82,15,4,346.64761130888826
83,13,18,272.3073503806714
84,24,14,154.86082665124147
85,12,15,342.8486056458785
86,0,17,321.8105065102633
87,9,21,287.5716660818012
88,17,11,218.8985799335276
89,9,12,326.6996713136569
90,16,6,157.97629450365778
91,9,3,303.1544079781831
92,7,9,289.3250937109237
93,20,10,307.8279068329607
94,23,18,268.3520662111345
95,3,12,314.0672430492509
96,18,17,396.2482486013522
97,9,10,220.93626105773524
98,5,21,338.38617753609157
99,0,10,266.40442130126456
