id,source,destination,bitrate
0,10,25,379.84069063896834
1,0,3,164.73638617989022
2,16,23,202.73724389901756
3,18,22,314.92227476830857
4,14,11,202.30886117293457
5,24,21,283.6689162233112
6,16,4,358.96929650961613
7,15,3,137.71349042173776
8,2,3,267.7303852743982
9,9,10,244.39823317317328
10,16,15,198.59061525455667
11,3,14,286.6915074200235
12,2,9,234.03443296877143
13,3,0,364.6497939863649
14,3,21,343.8127906372988
15,7,16,374.4231229779887
16,5,10,312.2429340638836
17,14,7,271.0497279740728
18,5,20,338.83220118850994
19,0,23,260.6207381160686
20,14,18,195.03964294369857
21,0,22,256.91743168690414
22,8,24,198.31903313246823
23,3,25,319.50902723110966
24,11,10,190.48080875081365
25,3,8,280.2939706698788
26,20,10,304.4308362035774
27,19,12,258.1441758515931
28,11,27,166.2870083344568
29,5,26,335.5732089070061
30,18,2,332.9273517662429
31,3,7,234.41878282136847
32,5,11,166.15417430939542
33,12,13,299.7624419411147
34,18,12,174.50233667122689
35,15,20,190.36964860794217
36,20,5,358.7511945797252
37,15,9,185.10758747248312
38,10,26,190.13577364056553
39,1,27,335.3644033541594
40,15,4,133.0378811873182
41,17,16,257.4449600185705
42,21,15,265.35636170522105
43,26,14,364.0640742543075
44,2,18,184.46404045691943
45,7,9,383.1802788142936
46,7,17,221.1647348886492
47,24,14,184.75180756408423
48,24,15,377.94152033758434
49,3,18,298.4578086711649
50,24,17,218.5216774636583
51,26,24,309.52748822401674
52,23,14,382.1983326306876
53,13,3,201.04651543017934
54,27,1,228.9444537532435
55,11,27,216.04889831787
56,27,3,276.74422623704214
57,25,23,198.01424501719336
58,11,27,359.63757770587495
59,13,5,338.44975026842945
60,25,6,174.06225297428273
61,18,11,148.4845207763931
62,19,17,221.18246621401823
63,22,9,236.64527759788984
64,8,27,319.66393674224224
65,26,3,354.00749009890535
66,25,13,379.69319914494105
67,27,20,221.13019859158314
68,27,4,361.36857084996495
69,22,10,176.77721856791453
70,26,21,382.56663053517326
71,4,18,291.4692579420935
72,13,12,337.98051385604776
73,20,25,153.81443726030076
74,16,23,262.9094056292628
75,11,14,359.3470577892336
76,18,0,237.8691491257116
77,14,20,371.4146308726609
78,25,17,151.0222125224524
79,13,26,200.89551951094435
80,8,10,294.1672929524945
81,17,18,241.8159073100175
82,27,15,317.7396737338726
83,24,1,356.1247370532453
84,20,25,161.6355067585353
85,3,27,135.44516177993657
86,14,0,276.47621187177924
87,22,4,194.8644682322084
88,27,8,182.87730392481978
89,11,8,346.3724858323017
90,21,20,252.59197669359392
91,12,20,145.37870199787375
92,22,24,370.0193795124753
93,20,2,270.54780006194943
94,6,15,130.22632269770443
95,18,7,171.4942807343406
96,14,0,356.7385961657978
97,10,26,361.55334390855285
98,22,4,270.63663121038866
99,7,12,153.53988001982052
