id,source,destination,bitrate
0,6,26,211.04531873887913
1,4,7,335.18474380159614
2,21,3,285.85474452219097
3,14,22,200.46093289952512
4,11,5,385.041464884272
5,23,22,330.12614093468005
6,26,5,388.84741399512967
7,18,0,164.38876878777478
8,21,12,319.8126046067053
9,6,2,366.84455017078136
10,26,20,358.6027213121899
11,22,24,164.59382515158964
12,19,25,356.081444813242
13,25,1,318.3519091124577
14,13,21,306.7006283433643
15,16,20,150.90994454079103
16,27,13,132.7580934985694
17,13,11,164.1391702076418
18,4,13,364.23668176635715
19,16,20,371.3063331489367
20,25,17,333.0042404586212
21,13,26,283.08733377428126
22,10,27,218.46740146106052
23,8,14,158.66784990435627
24,14,18,379.9885386852207
25,12,10,351.7165557795714
26,27,10,293.9543062066039
27,6,11,291.4420508749153
28,8,19,241.98400039224595
29,0,16,315.3960842640076
30,7,23,156.54539368719475
31,17,24,291.40639878693753
32,15,20,357.91144779959
33,25,0,278.11266182333435
34,7,12,226.67319928288128
35,21,18,232.87467677132577
36,17,16,285.4713067006152
37,23,17,270.9756255155521
38,22,14,247.58996019567542
39,8,7,231.75521764695662
40,6,10,369.16441944979505
41,17,24,377.1421499273872
42,6,23,192.97541158629653
43,23,18,220.81106376365184
44,9,3,328.1528817605905
45,7,11,226.76571765332199
46,0,22,228.45008843342927
47,8,1,172.08946949820904
48,9,22,311.8900322880763
49,27,24,340.20272888913007
50,27,0,163.9557368707828
51,15,14,223.85389168208317
52,1,8,190.43854094966255
53,26,2,165.65403024119877
54,2,18,291.3403079679823
55,4,25,179.69119993648602
56,2,7,228.58266191984816
57,24,13,313.9401304823016
58,25,19,328.695313411397
59,16,12,387.2617208149389
60,9,27,275.4144719037231
61,9,18,270.5631470616868
62,19,23,148.21062967673785
63,6,20,382.17694725694963
64,21,2,215.67687095313963
65,5,17,208.76673838816794
66,0,13,182.35287269478434
67,19,15,358.8906647957408
68,7,9,140.54724453667663
69,27,14,361.32416490528976
70,7,8,356.40413459817466
71,25,6,348.28672161187734
72,17,7,166.78423027134582
73,26,4,218.85453869721414
74,5,25,148.61419632663697
75,23,26,327.9018159979632
76,14,3,223.3031500175477
77,9,22,358.81579937928035
78,16,17,218.52192321960877
79,2,19,275.9880533683476
80,23,10,272.7805854169044
81,0,2,213.0666665609392
82,26,27,354.2272982136745
83,0,24,325.27919295406986
84,1,24,319.9713296373261
85,16,20,286.28298522766727
86,5,18,221.39729509575076
87,26,15,341.4629113127267
88,11,13,285.92847910941197
89,21,3,236.52126653484325
90,13,22,239.50296731255742
91,21,12,223.44397601789936
92,14,2,140.99106514003017
93,10,3,214.5265791996106
94,26,0,299.55676788786144
95,13,1,283.30579150815095
96,11,19,302.173557439509
97,14,24,338.0103699530848
98,8,17,197.46970040186793
99,14,22,223.88867281031378
