id,source,destination,bitrate
0,20,11,347.477307188057
1,15,4,244.60196447129624
2,7,1,181.48192962440191
3,0,8,361.13641551969584
4,23,21,191.26955429626
5,6,2,359.5175582188501
6,19,15,261.08736044722457
7,7,13,265.5441575368441
8,1,19,366.8063667447275
9,10,12,349.8597297946873
10,18,19,356.91823894799745
11,20,22,288.3114518845445
12,3,14,285.48927224969714
13,7,16,135.71613233678275
14,23,1,245.44452475553746
15,16,24,244.46332489598836
16,9,14,182.84522190826644
17,24,9,216.256156813842
18,13,9,175.0208861991293
19,22,16,137.6331069595038
20,20,14,268.4225430290006
21,16,3,349.84014673933814
22,18,22,366.75999134773684
23,12,13,165.10837939407799
24,0,5,263.32497788313015
25,22,6,307.38777231915833
26,8,10,150.32815807562073
27,23,3,346.6890656333855
28,22,14,157.6618486815139
29,16,22,147.913712161677
30,25,16,352.20797855921836
31,12,17,172.36639429632706
32,24,5,135.8279710783113
33,21,4,299.8224450706767
34,5,24,166.75181112589186
35,9,23,254.31521361046094
36,20,5,211.78039652079178
37,6,0,162.14077201482286
38,8,0,361.7768514572245
39,15,17,279.19927835465757
40,15,7,312.31671931437216
41,21,15,307.61440547951065
42,14,2,251.04915346181025
43,0,7,309.58952355287386
44,19,20,208.64863074557064
45,1,5,187.87887553587356
46,20,11,140.79940419025598
47,1,21,167.05520996220736
48,9,10,312.2712691606067
49,3,13,138.2377785557073
50,21,9,171.9111584984742
51,22,19,329.584547917262
52,5,14,297.8112509649472
53,1,2,235.9586118720185
54,11,12,223.4836212676639
55,13,17,362.24326869365166
56,15,4,213.56181862273593
57,8,10,339.6495192614432
58,16,6,251.15501453639953
59,1,3,315.6172574454443
60,20,16,351.95323009866405
61,23,22,273.9347042533212
62,9,13,344.0223553572897
63,8,16,221.31553501832943
64,11,4,317.5430796846537
65,15,16,299.7629824830855
66,25,5,278.6468311251301
67,22,9,195.4679584816147
68,3,0,123.47951516630263
69,25,3,320.1347075870983
70,13,1,315.14366246651184
71,17,25,231.17563493889656
72,20,6,125.91038684699544
73,25,2,201.94238915866117
74,16,17,216.4105935054513
75,0,3,364.52511921234776
76,12,23,228.93455096507327
77,0,5,315.26464969660304
78,10,21,226.45794407479957
79,25,1,270.8824539195948
80,4,20,273.3586087782324
81,10,14,291.35241229207605
82,1,16,356.54468275888286
83,23,21,299.66603517445265
84,17,0,298.4303469800256
85,21,10,302.1954534997203
86,4,8,142.26623898380083
87,12,20,228.56772238936892
88,18,19,175.2509606267364
89,19,3,179.13729390007322
90,10,22,345.25816589758745
91,13,2,206.48764177951645
92,11,14,196.48614892566792
93,16,9,189.71121477241246
94,11,25,157.58514368160397
95,6,2,366.7337592908692
96,0,25,280.81392170725456
97,4,6,279.73333484863764
98,23,16,273.00967338540056
99,10,4,366.4458813305677
