id,source,destination,bitrate
0,18,24,167.35778326600555
1,18,24,154.82712869703516
2,27,17,212.3297528052808
3,8,12,251.220640784494
4,19,15,302.80323626343994
5,8,12,177.39026575888292
6,19,21,317.69633764904023
7,12,10,132.8619731559382
8,23,15,137.8305689222363
9,0,10,238.25625232728672
10,8,26,219.0442436149033
11,21,3,342.35223632085547
12,9,23,165.06610688923465
13,26,10,366.92941313603853
14,13,19,351.0715282606635
15,14,6,182.75291526093912
16,15,24,354.3621795394285
17,26,1,238.72184461925067
18,2,9,173.3460834180306
19,4,24,249.052303518383
20,0,5,300.1650086725507
21,26,1,184.8724174738454
22,14,1,133.33930633392947
23,6,8,345.1737315610509
24,16,12,267.78677806303983
25,0,7,337.7887561867551
26,19,14,275.22246260463794
27,18,17,270.82984856471444
28,5,26,232.40650923890527
29,26,22,357.8542659868913
30,0,12,210.8148042526419
31,27,18,172.8186736760492
32,20,7,192.48864177036162
33,20,13,206.99290090298453
34,27,24,128.02704103720268
35,4,20,269.9105265048064
36,25,0,310.6600681229625
37,19,25,201.8147248541028
38,22,20,346.7685876260184
39,12,27,255.90888726481228
40,8,6,265.73945595562043
41,21,16,216.92942944149297
42,18,3,246.14870416893078
43,21,26,283.38029920454505
44,20,19,297.3304199059821
45,9,21,212.21124560246363
46,2,10,272.41431533894917
47,10,27,321.5835037794369
48,20,22,204.77649758762007
49,4,16,183.06282247545818
50,25,27,140.0339388934947
51,21,10,248.86181711786608
52,0,20,349.1717597678659
53,8,13,214.65610099474503
54,23,1,243.7589922484163
55,18,26,344.8353544671306
56,23,22,229.30786850123306
57,17,20,336.95637419008756
58,11,16,332.4449133090363
59,26,21,176.24242632306215
60,9,3,180.1061173162469
61,23,8,161.71748175766405
62,5,21,361.66985227004284
63,2,7,327.01213793911637
64,23,27,192.2020740629126
65,25,10,254.20235231135493
66,18,9,204.58780017973598
67,15,1,160.00392708627288
68,19,2,305.03602926588485
69,16,3,182.25621382523744
70,9,13,288.5602824545337
71,4,6,170.0717802133171
72,18,14,250.8701466012319
73,27,22,221.15995241112563
74,2,15,366.874185335964
75,5,10,320.5561316912192
76,14,8,123.03933866475418
77,24,5,362.17229950767165
78,5,15,361.45001291370176
79,19,13,162.26180444856493
80,13,15,248.3613311290141
81,1,17,123.53698072186995
82,11,0,352.15663933259157
83,26,16,359.54825082218224
84,21,0,128.71560577568505
85,22,11,192.25923827639235
86,3,12,162.41542979261058
87,9,5,307.15783051125163
88,9,14,135.28006611706252
89,16,10,309.1705253090646
90,4,10,337.1224709364097
91,24,6,234.1716056588053
92,0,7,248.72583308529332
93,4,6,352.29467338041536
94,16,5,306.71325570754567
95,22,20,236.9003970824152
96,20,8,241.52708991179205
97,1,19,317.78607957807515
98,3,20,329.453563161886
99,22,3,138.09785673792607
