id,source,destination,bitrate
0,20,27,394.3745201230672
1,22,14,225.65962722076833
2,19,8,157.1811454091355
3,2,23,242.96915756949826
4,26,2,409.2105284732307
5,9,1,331.6360633258452
6,7,18,226.18784908355016
7,14,3,317.9505220045723
8,10,25,159.98382408746312
9,15,3,215.16405035140107
10,15,6,171.80636698749038
11,18,6,340.4791383464243
12,9,18,319.97622601939673
13,13,27,354.7857364587826
14,14,24,405.74517581492665
15,25,20,358.1124615057563
16,14,0,416.766253107908
17,13,19,417.384785748865
18,20,5,323.07582309551447
19,15,16,325.6347954164938
20,9,8,377.5221280150299
21,10,8,232.22486499131765
22,9,20,325.72936896822097
23,24,5,183.4845439220285
24,10,16,143.39111839376
25,5,2,323.260984746551
26,9,3,388.6174437073029
27,20,21,265.3083061992872
28,6,24,208.95403708095947
29,7,6,419.63976257114865
30,9,10,325.68953184148245
31,3,21,314.74355774849806
32,6,18,366.26763239180116
33,5,6,260.38011128463194
34,27,5,203.7003615071893
35,5,10,383.19865984053126
36,20,19,313.9430493532451
37,23,8,425.1025478313128
38,15,27,237.22600131611026
39,4,9,276.94705589836155
40,11,26,409.9862075512013
41,9,13,306.3873083837431
42,24,13,285.726605488106
43,12,1,419.96184461352874
44,20,25,271.6965596382115
45,24,8,308.4551506287437
46,6,21,400.08111500313083
47,26,11,249.26766926471151
48,13,25,259.64705883372886
49,17,23,260.8063682653607
50,19,16,218.94223001839518
51,3,2,244.6576721563929
52,10,23,201.04912666843634
53,18,15,405.7421986394208
54,21,12,425.75969224930026
55,8,19,231.61724774266432
56,1,3,280.0107202804927
57,10,8,375.189242179861
58,14,9,277.37966803229233
59,4,23,314.01260725683755
60,24,23,259.66823035173064
61,27,4,197.25430569620718
62,18,6,251.90658682790084
63,14,7,174.64395288897288
64,17,24,352.5134763482633
65,16,26,345.86347893771904
66,0,4,395.0348587457931
67,22,23,397.9513548926078
68,24,14,274.29375878210533
69,10,14,208.9970723358948
70,11,10,308.9990962929015
71,22,8,388.9948998946464
72,23,0,363.33361724620875
73,20,13,186.07723977808192
74,25,15,286.03493317805294
75,1,16,334.77548122373736
76,18,13,148.7980569854425
77,27,25,326.3131045101565
78,15,9,337.93222548559
79,20,2,262.9545461077152
80,2,17,348.7473869933401
81,5,25,337.1138836358001
82,18,14,173.87461861241678
83,6,24,380.32274234854054
84,21,13,423.5672138309287
85,14,23,311.9810973035804
86,10,2,380.542333947775
87,18,10,377.4613088883042
88,24,22,334.51857412567284
89,12,18,148.74486340873392
90,19,26,142.94796380674345
91,0,7,148.48991231373788
92,4,8,297.25088923711513
93,21,24,354.9148867044127
94,14,20,336.7378125982365
95,26,18,423.54098948416834
96,27,18,403.44817745467293
97,24,4,211.38112235594033
98,5,3,254.71699536189064
99,19,27,337.71074049747557
