id,source,destination,bitrate
0,5,17,279.88989886932484
1,18,24,379.5775854918001
2,5,26,202.91580600798588
3,17,15,235.71126176413762
4,26,18,238.06905454649763
5,17,23,306.72232727488796
6,0,25,211.30098493576776
7,8,9,187.9169272397637
8,20,21,176.54804225695443
9,5,15,280.5811941302879
10,3,24,143.71183681658025
11,2,19,305.9449049233304
12,15,18,336.2394518920619
13,20,21,224.45839475846446
14,26,3,374.31981163461546
15,23,18,311.92371573317547
16,5,18,225.30041274856376
17,10,14,184.3839246398178
18,5,1,257.67987385756663
19,13,20,261.2069873337061
20,9,16,151.87168973339212
21,6,24,311.2593317547673
22,3,19,397.62621294400606
23,10,27,321.9974217769056
24,25,9,372.0642024543605
25,22,11,371.3787915974183
26,18,11,319.0913242264989
27,4,16,138.40208826676786
28,24,15,263.14836468905975
29,5,3,251.92851205569994
30,16,7,187.72072347204255
31,19,22,327.742322325041
32,22,17,320.3672919901193
33,14,2,279.56263010362056
34,0,15,178.9609545557577
35,22,11,241.31160882285042
36,19,16,288.05804780276185
37,22,9,195.38376576577562
38,26,3,392.76003187636235
39,27,22,179.26225669681835
40,7,9,373.83550603228963
41,4,2,205.90827584046644
42,24,25,373.8592624778938
43,0,24,159.5774161063984
44,13,1,396.09132146670964
45,1,25,171.05710153230777
46,1,15,338.50674164879274
47,1,2,222.9714180951686
48,0,24,365.81890799162176
49,19,6,175.84432175758909
50,5,21,203.2533196489904
51,2,4,143.16912065297277
52,11,5,336.3426686373249
53,23,19,404.38455663185147
54,18,2,308.67243331549025
55,24,0,335.6027892428928
56,22,6,208.75263866803672
57,24,17,192.4990657638941
58,3,6,383.7253785025584
59,15,11,378.964740730583
60,14,21,198.2592467494548
61,26,11,197.98662765496167
62,6,16,282.31227103820703
63,3,24,275.93352553327907
64,14,3,177.04222475641805
65,15,24,181.1346587763816
66,9,17,379.0475838340102
67,10,15,162.5294838810407
68,9,14,268.91687816317415
69,9,21,390.6195713913511
70,17,13,212.22339127411462
71,6,27,282.3649608703124
72,21,11,298.26780780561904
73,21,15,138.58083165010117
74,14,16,271.0760395438001
75,4,12,175.7090812764797
76,18,3,373.71664729884884
77,11,6,157.33026315031833
78,19,27,202.85149389944382
79,7,26,176.46640809490222
80,15,8,384.89123169338535
81,8,24,338.26152594654707
82,15,21,257.49583292884165
83,15,16,273.61101947786466
84,24,14,183.92828607009488
85,8,15,176.36248182823624
86,20,4,214.50717165648913
87,23,1,168.3723467388611
88,21,0,306.1452650933263
89,19,21,265.53437869183483
90,9,19,186.4774485362453
91,24,2,168.55734897048794
92,15,25,400.4487353409214
93,9,21,202.79006722866785
94,16,8,304.08186502151267
95,25,27,252.1075629899954
96,0,24,322.4748637507338
97,3,12,284.502098788951
98,27,12,244.11736203106653
99,1,5,292.33926545778525
