id,source,destination,bitrate
0,0,10,177.46700869548678
1,10,6,383.86200834048634
2,25,10,331.7233855665213
3,2,12,329.297833371275
4,6,16,346.1040024916966
5,17,8,171.62650069174205
6,2,18,367.37657286075415
7,24,13,373.18467150461015
8,6,1,245.56432645455325
9,1,8,307.3038413086627
10,3,14,177.01061139398107
11,10,18,342.785377043535
12,18,0,217.71682101638643
13,20,25,141.68149140518074
14,14,9,136.21107710654564
15,1,17,275.3864442954663
16,10,20,149.6762796542117
17,15,3,158.37627295449542
18,9,8,385.88380744322
19,11,12,396.9785081195477
20,24,10,329.0489597021326
21,1,12,348.436506518237
22,14,15,378.2515148487447
23,19,3,264.05569492176824
24,1,0,212.39535383212962
25,10,22,172.1248389493981
26,5,2,212.5347640749414
27,25,11,385.978562782503
28,22,1,136.37005997814398
29,3,1,150.26460764578476
30,8,10,160.80507049383613
31,8,22,267.1334796277836
32,18,14,182.29390025090086
33,10,4,180.2350029358587
34,20,14,277.7398409852785
35,16,7,315.5930530986063
36,21,15,302.9587284184715
37,24,23,247.60481401781732
38,2,8,212.59240688993725
39,2,11,383.6740274590604
40,21,20,220.6556527891287
41,2,15,375.11497380794805
42,0,21,209.14956835693903
43,12,6,297.80994397951025
44,10,6,171.39148912891324
45,16,10,400.2202517640207
46,14,20,381.7428358181726
47,3,4,310.45016297724203
48,12,14,261.27871420446485
49,6,24,313.2326869147652
50,2,8,201.6761207614945
51,21,9,193.24065841960854
52,3,4,359.3900025943422
53,23,3,171.91558723686637
54,14,5,142.09942050729825
55,15,21,144.50467456161076
56,11,8,290.9216434620609
57,2,11,325.7468000451228
58,4,12,209.62888630690475
59,16,10,286.2578050935058
60,8,11,288.78758518871217
61,20,12,153.22123374844918
62,9,6,202.09896628171973
63,19,8,195.9638786052434
64,15,16,345.5180252620069
65,21,1,171.87278111534096
66,7,3,174.37723783922553
67,18,8,147.37364556476658
68,17,3,158.76150629322905
69,19,22,212.1453913375987
70,12,3,272.16983417956055
71,22,8,388.99626857589243
72,5,25,206.62838289462437
73,20,9,255.76154626362376
74,23,0,234.73026260301094
75,16,22,199.1929953746104
76,23,9,302.2983124000604
77,10,21,193.1991692297392
78,5,10,193.61320092226921
79,0,21,185.14615650602545
80,10,0,284.10812736135057
81,2,5,226.0671795364033
82,11,15,342.9336993117892
83,15,7,136.5433848046133
84,1,0,174.29033116622827
85,9,7,372.6262812675424
86,5,24,310.57367034073127
87,3,9,405.3739061821211
88,15,23,290.8922275609302
89,8,21,323.43694899835276
90,11,14,223.79873904260805
91,9,22,258.64164889349445
92,24,21,316.2780070067728
93,3,8,302.7336695322901
94,20,0,389.34316625077184
95,7,21,277.451219917498
96,15,0,258.743512316015
97,23,22,334.6286191821556
98,6,23,261.50590514663173
99,12,20,201.53651969843654
