id,source,destination,bitrate
0,21,10,376.5426939114076
1,15,0,293.23428489903586
2,3,11,298.9685621135324
3,27,5,296.1292494325522
4,11,19,400.98078275695633
5,16,3,178.12809940040984
6,25,3,382.4425040565043
7,20,2,327.37686268272796
8,14,12,319.6049297669618
9,7,19,276.0488849025282
10,5,15,325.6187307711453
11,10,6,156.890072845397
12,25,13,284.3646317500146
13,17,22,252.18772478589284
14,21,2,196.15703586631855
15,3,18,303.06602511149276
16,10,17,296.0390957291361
17,5,9,287.05320333078123
18,19,3,157.50850912816372
19,26,12,400.4694359633493
20,20,21,306.43056331662257
21,6,26,165.28276239651905
22,24,20,335.69933583506247
23,4,21,395.76295182755024
24,17,9,290.21263727250994
25,18,14,346.1128518768141
26,21,10,206.35497044856916
27,25,21,330.43547085147765
28,22,11,284.9555504458583
29,0,19,335.7780957492685
30,27,4,274.25090025094465
31,11,17,154.36714108649247
32,22,17,136.37724626829163
33,27,9,173.3759441183578
34,13,22,216.50371519108631
35,20,10,270.97926586478894
36,12,13,273.7863715568012
37,21,5,208.9772142183267
38,6,17,181.41038870338238
39,26,13,260.6113907134173
40,27,21,232.65532926657272
41,0,2,181.3791433875232
42,23,15,184.76849762171054
43,2,4,181.01542046453937
44,25,22,292.67236491104984
45,19,5,281.0294348925821
46,13,17,312.2037053452556
47,11,7,268.13199126060806
48,19,0,282.21273360723626
49,27,23,306.45469271495386
50,16,8,382.2378853020951
51,18,11,322.0365321155155
52,18,15,146.7538334056911
53,18,15,174.01776331886387
54,23,16,183.84517130436222
55,16,2,295.6038311931399
56,2,7,346.84514391526636
57,23,21,351.9759546074324
58,20,17,371.2678540821902
59,19,1,240.89102330402807
60,24,0,319.67999021229673
61,16,15,292.36208274872195
62,10,13,387.8493083117492
63,9,5,235.7020851245192
64,19,23,373.3299787002107
65,25,18,387.0668326614607
66,20,15,154.6025797978963
67,18,1,192.93886837432692
68,19,0,390.57181578020084
69,2,4,303.6566597545717
70,27,25,160.45095363384058
71,4,19,222.9587078850717
72,27,8,230.2198111650925
73,3,19,389.6963325062269
74,23,4,338.63545783333416
75,25,5,262.805436867105
76,7,15,375.92514527806463
77,27,1,317.89213959871734
78,4,19,162.0129300309647
79,24,13,306.70028208259265
80,21,14,216.73600910039647
81,18,23,206.40454181232354
82,20,8,151.67545579867075
83,5,14,152.03226455891996
84,9,15,298.0649571356632
85,12,21,213.37698935677372
86,8,4,298.953036292653
87,0,9,284.3926001539386
88,21,10,265.5328176281741
89,1,3,370.6088029129304
90,11,27,354.7027373003986
91,20,27,346.79855441812015
92,8,25,249.3886449426455
93,20,18,222.10780755973707
94,24,21,294.8660868935914
95,21,18,387.87748961151954
96,10,21,314.14207119255866
97,17,0,244.57820996051674
98,0,13,156.9705089737251
99,3,21,316.9573683074214
