id,source,destination,bitrate
0,1,4,239.9049934655392
1,25,11,315.0487835890095
2,5,17,185.90270167458382
3,13,12,225.98927440601545
4,14,24,195.24631674570153
5,24,5,380.41974610274247
6,4,16,200.285931782574
7,25,7,343.49077351294085
8,0,4,177.6799978016348
9,18,3,268.68598516275296
10,0,7,201.8910238715303
11,6,8,207.70742332974933
12,14,2,290.0894775939362
13,13,25,358.61506684519486
14,0,14,256.48336289123625
15,24,15,180.6520169736274
16,11,24,341.5491305645017
17,23,1,215.03360183642945
18,20,11,226.54988032271632
19,2,5,151.54746008099593
20,18,17,383.87118946664907
21,5,7,298.16135012147424
22,8,22,205.71948550228944
23,4,17,146.98096990980807
24,2,25,287.96985133532604
25,25,24,383.3898953764952
26,14,22,162.58713652249048
27,21,25,186.11068839106363
28,1,11,231.86163589608222
29,23,13,281.84262531643975
30,17,14,357.1237601140646
31,20,22,292.43945836389855
32,8,13,241.42159734651375
33,25,19,343.56734876899424
34,1,12,221.03572060343842
35,17,7,348.2877133301024
36,4,25,282.19115033648205
37,4,10,346.7359409056854
38,5,4,154.1035710949784
39,1,25,334.94695940573007
40,10,12,368.01810806583774
41,17,9,390.6090884234585
42,23,4,303.30774288495013
43,7,20,298.8391269422465
44,18,24,285.05339728850356
45,3,4,194.8862208009026
46,1,3,162.77943141895193
47,16,1,287.02676968712655
48,11,22,370.25485431283647
49,25,23,274.26058797788664
50,21,2,149.95622357278444
51,15,9,149.81877152732082
52,7,19,345.5933397974558
53,3,18,253.2559855960009
54,8,22,344.0723306037136
55,19,10,191.86761998387288
56,3,5,301.2367563674686
57,15,12,181.27490595938943
58,7,17,215.43594518766452
59,5,0,194.37341688213093
60,4,3,231.05091712013666
61,12,21,191.3732815610721
62,25,8,364.66155673389943
63,12,6,351.5143595423674
64,23,0,383.49195410584355
65,6,9,199.5609945348707
66,14,0,234.9429564859715
67,16,15,303.64241613775266
68,18,10,335.01025673637207
69,14,0,223.4521820103421
70,11,19,135.5691854579871
71,16,21,394.2225490227183
72,19,24,156.86179381290344
73,25,21,196.96847773954792
74,8,19,299.80524896449776
75,13,20,266.28759837660476
76,19,23,185.98321205947508
77,7,8,273.4581457847969
78,15,10,284.76878981738713
79,11,18,186.26349837497736
80,13,2,138.61650962353548
81,17,2,250.41444953204712
82,4,0,338.1893708681606
83,23,5,327.2922902182409
84,9,3,333.0235422296244
85,24,13,241.5159896056056
86,4,18,146.6624023310537
87,24,21,239.43331245445873
88,7,13,268.8404373429602
89,21,23,290.2636783662116
90,13,5,351.11082810719125
91,9,21,377.48219905406637
92,13,12,146.03494676377807
93,21,8,244.89941349541786
94,0,20,306.35678342647293
95,3,6,247.83522840398848
96,3,7,377.6178519701055
97,1,8,390.74787871685345
98,7,22,314.8451023990577
99,20,2,155.32720512669837
