id,source,destination,bitrate
0,2,22,214.58783950732817
1,12,8,382.87206299116013
2,10,17,403.0602038432346
3,4,12,285.5849814932264
4,25,9,411.54836936967723
5,2,10,348.7549580686004
6,1,7,303.14119074132077
7,21,8,197.16865991551344
8,7,22,323.31765721092205
9,7,14,232.1877448028713
10,0,9,194.5351585565735
11,19,15,148.74002390115987
12,17,18,295.21000569746093
13,5,16,291.6847014056945
14,20,18,289.41440042630455
15,8,22,414.34824433011056
16,13,11,237.6411103182081
17,10,17,228.88486914460125
18,22,4,168.4232027841722
19,7,25,397.58122844173096
20,4,3,354.0971346239941
21,15,17,400.08573320325297
22,25,19,180.2711424534381
23,11,22,405.85181668169776
24,14,8,223.3193982885804
25,14,19,160.5307731266622
26,18,13,322.8420105795383
27,0,17,203.36602445457342
28,20,1,346.3464008395596
29,22,4,317.3065629947614
30,11,2,392.2127343943036
31,8,23,349.65341518870997
32,19,15,403.78119993649835
33,24,4,400.7072969014153
34,21,14,219.81366067067108
35,22,21,337.54316253709436
36,7,18,263.4816681602645
37,4,24,291.7267461163612
38,18,10,391.18048817059986
39,1,22,365.14206447064277
40,3,24,357.8572328584506
41,2,16,366.58764171683674
42,5,23,409.2732877312268
43,19,24,232.22450626547285
44,0,20,209.0843523662191
45,3,10,408.726106400028
46,12,18,177.84421644317757
47,12,22,291.39790431580013
48,10,5,191.7865958444556
49,11,5,254.74593650921844
50,15,2,234.170178278264
51,12,6,237.34714760895378
52,20,2,268.62378485964933
53,24,3,306.2868401140584
54,0,19,234.15836389443345
55,1,21,346.58421014684666
56,5,0,177.2788048342657
57,0,10,146.0002064050554
58,0,25,254.5430497651826
59,11,2,348.3207560639222
60,20,19,211.65836360224657
61,17,6,208.21357101325145
62,21,4,177.5774398067426
63,18,5,277.30573178913846
64,24,5,399.90958215121253
65,14,0,196.90887970608978
66,17,25,154.03558078839964
67,9,3,255.91523408366862
68,5,18,391.8265988887123
69,3,15,203.41017353349253
70,4,19,363.0773331696726
71,21,17,308.8741105019554
72,3,21,306.394860362724
73,10,7,166.6567067957982
74,7,15,194.3882085946688
75,1,11,288.7899337487629
76,25,21,317.27818463177795
77,16,2,177.8111338631969
78,18,22,333.6551281347226
79,12,24,331.8257476510052
80,6,9,376.8553840258806
81,14,24,191.90140976396967
82,20,13,248.48014224645706
83,12,2,299.64041479689587
84,15,3,152.29131261857148
85,15,19,346.4452130612043
86,15,25,254.79558926182452
87,21,22,422.8133729565263
88,1,6,334.62158460177625
89,18,23,254.2484718824509
90,5,20,339.9246467517161
91,1,17,411.8050283323964
92,9,12,159.7256087858462
93,17,1,271.78949228262127
94,16,5,411.8833660690085
95,21,22,276.65247611597954
96,3,14,219.9517853653295
97,22,10,222.61239929861566
98,6,15,402.8826613106515
99,20,19,350.88823196065414
