id,source,destination,bitrate
0,11,22,165.80751868607118
1,9,14,361.67970994561136
2,16,12,285.0276648153291
3,5,6,223.5562057805331
4,3,18,272.69456857304294
5,5,25,242.459013108712
6,15,13,386.80294011056134
7,19,23,283.41729011762123
8,19,3,244.72105461718374
9,13,6,269.79904226414595
10,11,20,258.43767549679376
11,5,1,290.96594925536175
12,18,13,223.87706514704658
13,26,20,346.0271318908173
14,12,0,258.32633259736895
15,25,10,198.62931401370457
16,11,7,198.99299819745275
17,21,11,209.21928597689188
18,24,10,185.21561489300356
19,10,22,138.44537790544584
20,10,6,383.54511551453544
21,25,10,332.55392750082154
22,2,12,329.33662918457514
23,6,16,345.6757368011152
24,17,8,171.1111598310609
25,2,18,367.48595474712766
26,24,13,372.7240287420763
27,6,1,245.48526218646563
28,1,8,307.3406056055921
29,3,14,177.77374153805692
30,10,18,343.2218097985277
31,18,0,218.64477028771114
32,20,25,141.4540301617678
33,14,9,136.70937084471072
34,1,17,275.2077423316969
35,10,20,150.22778923713912
36,15,3,157.6175470905932
37,9,8,386.7402915476987
38,11,12,397.7100396917093
39,24,10,329.0643459364744
40,1,12,348.14168295400367
41,14,15,378.4434628305607
42,19,3,264.0157124734869
43,1,26,212.68948133859664
44,3,10,182.4309963383687
45,5,2,212.4865991555488
46,25,11,386.4587736939115
47,22,27,136.79093661424955
48,25,1,226.2279492105887
49,9,2,152.2246712806953
50,22,19,250.95837392446276
51,22,5,228.52857728157693
52,14,3,337.603708946062
53,27,4,245.36471305999157
54,20,14,277.79641345863087
55,16,7,315.67112343701854
56,21,15,302.17649607821306
57,24,23,247.3800541870001
58,2,8,212.16274500467784
59,2,11,383.62084893305956
60,21,20,220.7133014287997
61,2,15,375.7450873774511
62,0,21,209.76958901059464
63,26,12,296.76398896298815
64,3,10,304.9292714456724
65,24,16,340.61999478776073
66,24,9,244.64892381264463
67,4,27,362.2587319622995
68,4,7,171.36075415170367
69,14,27,269.47730887411
70,6,24,312.54825728948765
71,2,8,202.18300006075074
72,21,9,193.66490411083726
73,3,4,359.27009709394184
74,23,3,171.64917969716177
75,14,5,141.57207175704917
76,15,21,144.322920760894
77,11,8,290.8291366534211
78,2,11,326.71157804186726
79,4,12,209.67952406791113
80,16,10,286.42487740189847
81,8,11,288.12288091017086
82,20,12,152.24726379383299
83,9,6,201.259766191665
84,19,8,195.88094162374742
85,15,16,345.7229122584233
86,21,1,171.37615784754917
87,7,3,174.40075369509654
88,18,8,147.05830438958967
89,17,3,157.61272753171392
90,19,22,212.57628700565883
91,12,3,272.4613352877032
92,26,22,389.3239674613885
93,6,5,307.13132051103025
94,20,9,256.14322149532086
95,23,0,233.8230295592687
96,16,22,198.64432767908153
97,23,9,301.979335465592
98,10,21,193.17362620102335
99,5,10,192.91842227721537
