id,source,destination,bitrate
0,25,3,351.7457663481169
1,11,9,222.2356593182822
2,24,26,241.4786287230086
3,21,4,325.501506657562
4,18,0,287.8638504004848
5,5,14,327.3997198945401
6,6,20,349.4572368365132
7,19,21,250.94243619532335
8,2,3,189.4826388776744
9,3,18,358.8675227269917
10,13,10,231.32845497363263
11,8,20,199.3183682991995
12,17,19,199.14892821123505
13,19,9,349.3097833545399
14,9,6,329.7824908532453
15,16,6,312.3105626701791
16,20,1,213.6459864706527
17,12,3,278.3675824617209
18,20,19,277.5985768190579
19,0,11,288.8519882204415
20,12,27,162.29883920705979
21,11,17,253.61343260691328
22,15,24,361.44676784718416
23,18,2,128.13233112284297
24,6,1,204.10978401040387
25,16,9,246.48579730974214
26,13,22,364.3751590476383
27,20,17,148.02054869931172
28,4,8,314.6372051547673
29,2,16,219.66497818092034
30,17,10,170.14768494315788
31,20,24,307.40277964523017
32,22,13,218.59464420458428
33,7,2,140.15127380771457
34,14,19,157.53933761557187
35,9,21,140.363817781624
36,0,22,159.80229267386565
37,0,5,341.8720898699448
38,16,25,232.24390476884193
39,11,4,174.39587821402299
40,3,24,351.2271226603392
41,25,13,226.78807773161915
42,2,8,288.4876043246332
43,2,15,320.05486669638555
44,11,1,283.3024249216236
45,5,11,300.5804815505233
46,24,3,201.84347984488042
47,23,3,335.68102324971846
48,16,0,354.6252352521204
49,7,1,125.95230887653263
50,12,4,236.01276802745238
51,17,25,132.86043867118732
52,10,7,192.05574876466238
53,10,8,348.7343711490943
54,11,3,303.15162153086953
55,1,5,334.85021765089965
56,1,12,285.2287147695309
57,27,9,268.8120393721029
58,2,17,224.2505680221056
59,11,6,125.9362559693677
60,25,9,299.71792199421026
61,14,11,199.6822529280244
62,24,6,277.9982763394074
63,25,7,361.98079917227227
64,13,0,123.71729244712246
65,11,20,292.8296870796851
66,0,24,227.45479963592746
67,23,9,354.47960935602856
68,16,7,186.49610091587462
69,1,4,275.706239618241
70,1,7,149.58624903729324
71,22,11,251.0009607023752
72,2,18,356.70178714658533
73,4,20,281.20438267379626
74,18,1,145.42778536998856
75,4,7,329.7821963321115
76,27,10,204.31742646260727
77,26,23,341.85215295280614
78,14,8,221.6571567064821
79,6,4,145.18843484057575
80,4,3,155.0548916465854
81,14,10,263.5820540139692
82,17,11,160.11069878796673
83,9,14,263.50152283630297
84,2,5,160.53443931638301
85,22,19,344.22583874151314
86,26,27,189.23944991922585
87,2,22,167.4868855653478
88,12,16,233.94902228404789
89,9,8,334.8657752863966
90,12,27,130.14110010792982
91,23,17,297.37554027040755
92,14,3,152.5973861150564
93,0,1,160.1006157912834
94,6,26,162.30646789499121
95,21,20,238.80545286704734
96,18,8,305.3146990323907
97,2,6,128.6653230154194
98,2,27,161.89091446793515
99,1,14,159.86485084240584
