id,source,destination,bitrate
0,8,7,141.95129513195766
1,1,23,312.68640849493846
2,20,16,340.95264633075885
3,5,20,387.515116764712
4,6,21,142.40753514201444
5,1,25,211.71107397721372
6,5,21,349.323015138844
7,20,0,217.80763323067825
8,24,12,209.56972469897593
9,18,6,269.290538541497
10,22,2,374.13909526832293
11,17,18,406.95141178038324
12,7,19,230.47385056449136
13,18,0,281.35811274114326
14,16,3,276.6538062649691
15,9,10,280.5773874718458
16,25,18,336.58150531706616
17,18,15,272.89794642347124
18,14,21,405.63944152488
19,3,8,288.64156980489224
20,25,7,348.4644080403227
21,11,16,277.08026317176524
22,8,7,361.89006660173237
23,21,23,248.64933883219095
24,5,15,295.079236146433
25,18,8,209.24689878137403
26,23,6,307.71264169620736
27,6,7,225.95783253721234
28,11,4,350.90832389740194
29,21,15,147.5215396291318
30,17,1,382.532487984252
31,10,15,349.8628768161208
32,5,24,320.40181759918084
33,7,24,286.3234504998959
34,16,25,152.46407355302446
35,1,16,331.636889575573
36,24,5,365.3436595408941
37,16,14,342.1171003115422
38,21,6,132.58828557238132
39,11,19,223.68607475187082
40,8,7,324.7579284530981
41,10,11,357.56476779652604
42,6,13,289.9940169027174
43,8,14,274.2015013877726
44,21,7,333.073094048741
45,17,13,228.7834525467214
46,25,23,184.96787752747866
47,5,13,142.28734725402464
48,16,17,352.98515314548473
49,8,17,244.81735076950366
50,3,22,260.0520408506759
51,8,15,200.10941321537084
52,10,8,404.56135404500253
53,17,25,328.3231891533576
54,13,3,141.32562923198324
55,18,20,335.21895438144173
56,9,11,403.2794399206198
57,23,14,415.8677694749377
58,9,14,340.07103627444457
59,25,10,355.14959183326897
60,2,5,156.9899051075248
61,10,20,245.03510833846613
62,20,12,362.94255985825475
63,11,23,414.11952872104166
64,5,0,284.4196511033078
65,8,23,364.7308199016883
66,12,3,193.27930293832281
67,17,1,269.75529669942205
68,24,2,311.0476278538739
69,4,2,368.620950769274
70,7,23,226.00069384331763
71,4,16,362.45789846699955
72,21,11,140.08799404722376
73,17,8,304.06937164134655
74,22,17,187.1749488159134
75,23,20,362.17877731014573
76,20,17,311.23317383657127
77,17,7,301.29941597849336
78,11,13,248.04405769744707
79,0,16,238.06733492532993
80,15,17,233.4465063344082
81,15,9,406.66332419752496
82,19,7,231.16435502305478
83,13,17,201.2198529615006
84,5,22,215.82583416266436
85,8,2,208.03853075623124
86,24,25,315.6578236192968
87,20,23,245.75191000276453
88,6,2,291.26074934249925
89,3,20,236.0645555770086
90,22,19,234.71234310839694
91,0,4,248.06784855521474
92,3,9,189.75253711368347
93,14,23,381.74050648569334
94,4,0,166.96494520235046
95,13,9,253.05089286474407
96,22,25,295.6621032122413
97,24,4,162.96599744864685
98,12,2,426.08260220067564
99,6,8,203.47415154860843
