id,source,destination,bitrate
0,8,22,423.0109399432761
1,24,1,274.79406809054996
2,7,20,231.41758969347774
3,11,19,260.6031301031853
4,4,25,346.034764228734
5,15,10,257.1742814132871
6,6,25,337.35189432144915
7,19,3,360.22666893421524
8,1,23,408.96904798788984
9,25,16,334.552151808747
10,25,12,232.10974935348793
11,0,9,397.22311845733276
12,4,9,218.04703670935461
13,20,24,151.5051314697244
14,11,14,171.2949189585405
15,20,12,305.5711524108662
16,19,14,201.47912009504947
17,8,14,180.3595586203948
18,22,19,215.47652771048556
19,5,18,246.23146247299124
20,0,3,260.6425881962688
21,17,15,260.0028425321729
22,10,23,194.53745063764214
23,0,20,342.81756191636936
24,10,12,377.4554973240612
25,19,24,260.50065123696385
26,9,10,377.07661671863985
27,18,1,417.59319339905863
28,23,22,163.41975237476478
29,2,4,323.3007734506461
30,16,5,180.45629416898726
31,24,11,174.16556795928994
32,2,13,265.56712052662317
33,2,15,416.6790285930694
34,1,16,340.8618636547097
35,25,12,377.35940395237606
36,2,6,343.04365145068556
37,3,24,200.49832364921488
38,7,1,226.15634925232496
39,1,20,151.8505233657754
40,1,7,316.78509282946834
41,4,16,197.28062324767788
42,12,24,260.5041857318957
43,16,24,148.69552532832836
44,0,21,323.24873470197684
45,2,1,342.98016191735417
46,1,6,357.77603296207155
47,15,0,354.5374859027568
48,2,18,397.4127741568155
49,5,12,328.9872792002597
50,17,0,197.30285827410106
51,8,17,246.39358017201016
52,12,5,328.30178850016046
53,19,8,417.4078657825676
54,10,8,215.01840382138687
55,20,9,185.99170698873078
56,14,19,152.04262125231276
57,12,6,423.0588874934671
58,1,12,182.97769719358263
59,6,24,414.9204244082934
60,23,9,411.9885920506433
61,9,11,357.8688487120937
62,20,7,160.5549127140227
63,6,16,234.52251150993985
64,0,6,254.5645114635909
65,6,15,262.95782307929056
66,10,14,406.06294749504707
67,24,5,363.9918907721952
68,17,19,317.24982721370515
69,7,2,385.7733910173376
70,0,19,179.91502562918618
71,8,0,145.40853239598772
72,12,23,303.164175230865
73,3,1,200.44412295679905
74,20,6,220.12255130968052
75,11,2,411.7406961824087
76,20,0,294.17174757679385
77,1,3,423.384795102849
78,8,14,194.19097606835655
79,20,23,185.74275216172398
80,5,0,315.6178816399197
81,23,7,174.30845566920826
82,22,17,354.75510799850997
83,0,22,239.64459817421783
84,2,23,317.45255809861726
85,2,12,220.89541235863717
86,1,15,152.2816058468476
87,13,5,311.8101910165383
88,1,21,352.0864401017083
89,8,22,423.64889471687184
90,15,6,406.23797162178334
91,21,8,151.54724701912733
92,22,14,228.57381755101147
93,1,18,380.14066865817176
94,22,15,345.8114797898822
95,23,1,403.1652107067956
96,2,19,274.3449947742137
97,15,17,308.8709314854802
98,21,11,277.46398198891967
99,4,10,340.5443908930005
