id,source,destination,bitrate
0,25,15,162.87436741432464
1,4,21,186.97613988250131
2,16,13,219.730478891464
3,1,17,330.85562076379983
4,16,3,149.48768459782158
5,13,3,281.85551553955383
6,23,18,364.0528737380067
7,8,18,257.4464934952183
8,16,0,401.255642945294
9,21,14,389.8426552218975
10,12,1,197.95513220351629
11,22,9,279.73852355875715
12,23,14,338.4955617877451
13,25,8,350.52511506193326
14,6,5,197.88348748254387
15,19,8,393.4246174528826
16,17,0,284.58350997527646
17,3,0,271.62271124770797
18,15,14,360.1351545526432
19,23,19,362.4809556432829
20,19,11,238.52770756994366
21,2,4,238.41724291927582
22,6,3,138.79047373359435
23,6,0,376.73125905974325
24,20,4,300.7499432649522
25,20,25,284.18150605874683
26,2,9,200.92012990033214
27,15,13,183.9216488429957
28,5,4,173.67445425819136
29,15,0,303.59684745818794
30,7,6,335.47410515218763
31,12,1,330.75846861183385
32,3,20,137.9452202016214
33,15,23,278.9589949598417
34,23,17,340.94339654283567
35,15,12,146.83671128290584
36,18,23,311.7281030429197
37,15,7,369.21577543576575
38,0,13,317.57646809871216
39,17,2,244.07278145176903
40,13,15,357.45457298168225
41,19,20,306.4881969155061
42,22,13,290.0316995061337
43,9,23,189.54468790559338
44,11,14,298.27482602181857
45,7,18,309.0210753928997
46,22,21,344.25740555368714
47,9,23,179.50513691658418
48,21,20,279.1964527677575
49,25,5,297.7392739096007
50,9,22,205.9159568062091
51,15,4,365.63187081451724
52,5,19,202.8927556426052
53,25,13,168.34951300598345
54,7,6,237.96626773485067
55,0,11,151.7135960787648
56,21,5,257.16111651811633
57,1,25,308.7178750546642
58,13,3,251.9470588872057
59,3,17,214.42402077510965
60,8,10,303.97824056258366
61,1,24,401.49755825300736
62,4,22,227.499051728347
63,21,3,344.0016919918516
64,25,14,287.6951138416793
65,25,19,170.83764018094692
66,17,1,170.85360117420737
67,5,20,171.01857079640007
68,11,5,207.0826418801848
69,14,24,379.3605732969897
70,23,3,306.5357936650522
71,11,10,357.87230362876295
72,6,14,176.299317255389
73,24,0,401.4647159669925
74,10,9,297.6092638072336
75,2,8,192.66020952764396
76,24,13,381.8433264891432
77,21,7,352.11989261904773
78,24,16,395.84193060241495
79,4,25,213.85446173177826
80,13,14,276.12402245777474
81,11,0,371.3388796720473
82,24,0,184.72004378046694
83,2,10,156.9718868224692
84,24,5,273.8950930966743
85,12,24,155.38090622694259
86,20,4,362.6406115591828
87,20,22,155.18904447158033
88,13,12,236.21863879908216
89,23,10,239.04286216155978
90,8,16,138.3744919745448
91,22,12,184.41804381280835
92,6,17,358.0033400172993
93,20,14,350.2435030369353
94,12,24,360.46070291428174
95,2,1,238.22855088838617
96,12,23,250.0418242309156
97,17,9,314.6229604518284
98,16,17,166.03759372695114
99,10,24,314.45082012123646
