id,source,destination,bitrate
0,0,20,168.59885132259046
1,22,5,207.76527945203705
2,0,17,312.5663465619873
3,7,26,158.63840807155609
4,3,20,282.9953668513272
5,22,9,294.45131538869316
6,8,13,364.4550594105752
7,7,14,285.65424192621094
8,12,6,176.85864602208576
9,23,4,298.41773224596966
10,24,25,220.84315214553408
11,25,16,241.91920222698036
12,9,23,130.114910366936
13,18,21,325.22525761222283
14,14,17,178.89261328236816
15,10,17,245.63397186184088
16,14,10,255.4466691585125
17,7,18,361.77431102335447
18,27,24,205.83861970234432
19,10,23,143.69381624861106
20,25,12,363.40690366947996
21,25,26,349.14746539837716
22,1,4,293.83599041337175
23,10,27,324.92624230750846
24,3,16,274.9483007866938
25,23,4,132.56881738789605
26,4,2,346.15606362913843
27,10,19,216.30964973365664
28,2,27,345.7392053604165
29,27,17,353.6206821154522
30,20,22,234.07986894165913
31,1,19,309.6142004657287
32,20,21,208.2187910788465
33,23,2,205.10776662654595
34,24,20,161.2247681192232
35,5,22,275.585289256279
36,1,10,138.87166896801736
37,11,13,225.9225366109804
38,16,13,210.51973125412027
39,25,5,356.4863608040233
40,2,19,187.43432190007374
41,21,7,335.3318801790109
42,4,7,321.9634027909066
43,8,14,340.38573029816746
44,0,25,351.1248818189908
45,21,17,223.75818448680366
46,14,11,153.62711242962453
47,20,13,229.19492299826732
48,27,9,281.63786343835324
49,27,15,257.0795996345219
50,12,18,207.67286358513175
51,9,22,320.098503983417
52,26,21,135.12811323836175
53,0,18,221.25609964570063
54,23,15,329.6170032369719
55,25,7,387.6224151468048
56,7,20,247.13180027152015
57,8,21,335.5339856217555
58,3,20,338.89273423813813
59,25,14,232.27741572520975
60,11,23,322.3123333579064
61,9,10,159.40340999325178
62,6,4,187.5108192573952
63,16,8,250.10984205555636
64,26,15,213.15508015362968
65,27,10,377.2319489972257
66,2,4,283.54535444941325
67,23,21,354.0243453902045
68,11,2,314.49390705349293
69,8,17,133.24190250648047
70,11,21,281.6233202745781
71,12,26,323.0579427721768
72,21,7,164.32580812713874
73,19,17,138.13342451453022
74,7,20,332.2144139735836
75,26,14,341.2155956789444
76,13,3,346.7491936194277
77,1,9,143.24328952962364
78,3,7,166.40925658789922
79,12,14,174.30524705729385
80,23,22,350.8552216382379
81,18,23,267.77785252361235
82,20,3,267.96135735069504
83,13,8,333.4373973153543
84,11,6,359.3511569646432
85,7,27,275.4561727532579
86,21,11,161.67701358825465
87,11,1,343.97203113228267
88,6,3,220.8780617151488
89,21,6,158.84330426119035
90,1,25,135.72116622500585
91,4,25,210.83807587397652
92,2,26,197.7860453567433
93,18,6,197.71274090161333
94,24,4,239.22532482186463
95,8,27,130.46184704789778
96,17,8,171.7505711879175
97,21,27,167.1713188413122
98,0,11,171.17873673431
99,10,0,324.8928420662832
