id,source,destination,bitrate
0,8,4,296.62425587128723
1,7,11,151.71790766223586
2,14,26,181.91357956626916
3,9,19,363.5668943879106
4,21,26,133.23285823207016
5,21,3,228.4573677062769
6,3,23,216.3652098871464
7,8,9,179.11841362345402
8,22,10,197.89849428364857
9,20,27,356.23635396680015
10,15,8,296.5847981436455
11,20,13,158.34965758800905
12,0,10,144.29419533745892
13,8,5,341.15137613773817
14,22,13,312.18431389142506
15,3,2,133.10902928434322
16,1,26,309.2981402910218
17,17,4,322.39325840713644
18,1,9,171.69861504138385
19,11,6,142.94510927715936
20,3,11,350.8433541325965
21,19,23,265.3315075570094
22,27,5,207.6580611946861
23,0,5,265.45085706448094
24,25,21,264.9862407521075
25,5,25,218.310592090162
26,27,1,254.87427039576457
27,6,26,203.49795180272972
28,9,26,244.44106162374382
29,0,21,202.65405538185462
30,10,8,262.1885248161946
31,8,11,385.5016765365563
32,21,26,262.86860805675286
33,0,3,239.27924990763614
34,18,8,187.23831785032596
35,19,13,163.96027939462763
36,25,10,372.03515992574745
37,16,3,330.63661010737724
38,6,8,320.7015740629461
39,13,0,364.25630895160606
40,21,23,306.3933611259244
41,13,2,250.50361692090956
42,10,21,335.49074059039316
43,9,16,369.1812089208994
44,13,10,351.1869464948861
45,9,17,361.5265260859063
46,13,21,192.28714539109745
47,23,5,353.83746600860394
48,9,12,317.19512640713145
49,9,6,130.77979317384836
50,19,20,322.1025802498861
51,14,21,283.04848039720906
52,15,25,298.8136204514781
53,2,9,348.3315300048134
54,20,19,348.37093902304724
55,26,24,158.8562636693897
56,9,7,353.6934973464169
57,0,1,177.68991063937247
58,19,27,286.64859997814335
59,13,20,280.7701792499353
60,22,12,192.59395283610664
61,7,4,262.89782441073174
62,27,24,379.54257165551707
63,13,7,387.040563107336
64,16,14,361.9832005876147
65,7,27,315.3299995910663
66,4,25,281.5171592098828
67,16,17,350.9689600892879
68,24,14,233.95681574752322
69,16,13,369.27785454465476
70,5,23,278.5695377591251
71,8,24,277.87838791550615
72,8,24,341.28722693925107
73,20,7,291.1274921633109
74,2,22,276.5908576993493
75,8,10,208.39255965590922
76,2,4,309.22329812619154
77,12,22,205.31588847014459
78,6,2,364.48460876839425
79,10,17,265.4985564851581
80,1,6,267.0048445337621
81,24,18,257.0864547774531
82,18,12,381.91105012579766
83,11,9,130.08176860634813
84,17,23,268.05773020103317
85,7,15,329.8524175424042
86,13,15,218.94848106062238
87,10,21,258.1173197119458
88,5,26,369.08036561723435
89,19,17,171.9479027881257
90,18,21,260.48148447614767
91,20,13,155.6952034275885
92,5,1,283.7820666368267
93,10,6,255.46320790711246
94,10,24,236.62925459788153
95,24,26,221.8889090749354
96,26,2,213.31565459196676
97,23,17,135.93626127338968
98,7,20,244.7939059000598
99,20,1,388.05977362729607
