id,source,destination,bitrate
0,6,13,369.4575922652863
1,13,10,205.86688185658144
2,13,23,262.3878677274911
3,13,10,234.13850602166067
4,4,21,252.58407150086242
5,2,13,151.33789923455006
6,23,11,377.0424110827106
7,1,18,314.7786896097215
8,10,21,314.48613874755824
9,11,21,264.7457841709409
10,1,9,368.6535309057256
11,11,3,232.18211147225128
12,6,4,296.51887959395594
13,3,11,203.2179313895924
14,3,24,252.38583156631245
15,7,25,320.2691402159877
16,24,19,314.6314310486878
17,20,17,353.40678877880185
18,21,22,330.4403474899309
19,5,8,138.33034358964912
20,11,0,241.91968815844933
21,18,21,176.46836738821918
22,4,23,150.98620896862423
23,23,16,158.46397881545647
24,13,14,255.1314833332636
25,11,9,182.3884029543162
26,18,19,387.290095282603
27,4,5,145.1011801084166
28,21,2,146.76362174082337
29,21,13,275.27910244840905
30,14,13,330.19265848157653
31,24,16,200.73259568077268
32,13,3,244.57519078395458
33,21,18,354.3053244448831
34,21,9,303.5343156432481
35,12,19,203.07905159655434
36,6,9,130.42607509888353
37,4,24,385.12061665407015
38,10,3,227.0057691473952
39,23,13,293.9580049761641
40,12,17,171.65797667243683
41,17,21,296.3472316078792
42,12,23,154.16463678727112
43,0,14,273.4454248485753
44,18,13,234.04879364231826
45,22,20,263.1545910027597
46,3,12,226.54488790796728
47,5,25,236.62835318359564
48,22,11,280.85918592090553
49,3,7,273.5186522739605
50,12,16,324.96557898975226
51,9,23,259.9714216098747
52,10,24,203.06991511566616
53,16,20,153.57477997576405
54,16,6,304.7581744244203
55,23,20,245.00904455724614
56,3,4,208.47880027225068
57,5,19,194.7868866936388
58,24,20,383.13197577078427
59,24,20,187.81931893345777
60,24,18,283.5507308138056
61,21,18,277.8441847553926
62,20,10,237.2567972698755
63,2,15,275.61408859781733
64,9,25,338.6078467177577
65,1,11,325.5459644146165
66,9,14,153.85430992671405
67,1,11,140.54759156123905
68,20,2,153.66386643454103
69,16,12,328.27639649300073
70,17,25,323.07333724331704
71,25,18,278.01761081627416
72,19,15,236.8311871805286
73,1,14,179.93045461296117
74,22,2,241.93082528217266
75,5,1,342.9014110860571
76,14,16,364.2609743863106
77,5,11,332.48977945871445
78,12,13,223.25451765049652
79,19,1,353.63635338959034
80,10,3,151.12778000501953
81,12,9,353.6960590887791
82,21,19,369.814100863862
83,2,18,239.97594540840765
84,9,20,244.65381520033975
85,19,22,171.55833298457006
86,17,12,232.01567267492584
87,21,22,172.28749848202702
88,20,21,158.8784351772442
89,11,0,299.6109147863517
90,5,6,231.56857432862458
91,15,6,385.74383757095484
92,4,2,174.20201676060452
93,16,24,161.38808169655076
94,16,1,374.14097493993603
95,19,4,384.9085811402385
96,4,5,255.15804767032256
97,24,19,358.8324639983278
98,14,1,369.1852274518714
99,21,23,249.6840638767475
