id,source,destination,bitrate
0,3,16,154.70543778913543
1,4,14,314.78058853742283
2,11,18,260.02130425716996
3,18,1,382.80279086305
4,3,20,397.20284515655914
5,5,13,145.8357438629745
6,10,20,262.8700474329408
7,11,9,209.3394327552501
8,17,5,311.9886361360484
9,25,19,304.00477410147033
10,18,22,356.86758283847917
11,12,15,409.19864432347356
12,23,11,234.20069596334102
13,15,21,265.095616233875
14,1,7,251.83606764943417
15,13,24,179.92315441884
16,12,18,351.15081227332496
17,16,5,199.7353507872419
18,22,16,360.1377654280247
19,24,4,348.91270448112647
20,10,25,382.8327344267428
21,9,25,174.19616444720137
22,14,12,268.8871769439507
23,0,21,308.467623832703
24,5,9,213.88420377872683
25,5,7,172.11413004653818
26,2,23,300.77452502484107
27,21,17,197.35716949120607
28,15,5,142.24741373797596
29,15,17,177.3030191144911
30,6,15,397.5335184860096
31,22,7,311.8741744468986
32,4,10,283.30277317980455
33,24,10,288.2243703186347
34,23,27,388.6219494004148
35,12,17,360.491880605324
36,15,21,268.37987839294385
37,7,19,152.12844017614793
38,7,11,422.9782858829483
39,16,26,265.94781825347246
40,19,24,366.5287121288373
41,20,7,169.28942698242233
42,6,1,323.66125153249936
43,13,2,251.56127311687305
44,20,5,283.54109842589844
45,9,12,197.4861959714572
46,8,13,154.85626340075288
47,12,21,200.4051967810453
48,14,25,180.51068602083436
49,21,23,268.9979878760996
50,27,12,380.12173873806614
51,10,4,200.63503194114384
52,12,21,325.97453275919827
53,15,20,146.21217701225737
54,24,1,297.35149215209134
55,8,23,296.726690163624
56,25,14,362.8713670828459
57,24,15,277.2687339923603
58,11,3,337.7767745185921
59,17,24,297.3918275642638
60,2,4,389.61992246375354
61,22,18,266.34099627467225
62,16,26,214.7796036918605
63,27,14,408.61728690005367
64,14,9,159.2294482852306
65,27,15,185.35069840028544
66,1,19,274.05449087852975
67,13,10,234.43560375277897
68,26,0,423.07932115806074
69,5,9,240.53042173387615
70,0,14,294.51153748948576
71,20,1,252.20939357852413
72,11,23,182.33820164828973
73,23,12,337.3560269324325
74,2,17,205.90837915689755
75,23,4,188.73186894817758
76,8,11,300.5909928486867
77,19,7,394.9321099411423
78,14,1,349.9976982093082
79,11,1,260.3923133951599
80,23,20,363.1218176800405
81,16,23,280.32726995185556
82,20,23,265.35352680766675
83,12,0,297.2820737137117
84,8,23,415.39025412737305
85,3,25,300.1089253986772
86,8,9,352.2248380588907
87,17,27,329.13980285329717
88,25,1,394.8028944292917
89,15,6,352.52979996175463
90,23,22,243.81492360867833
91,16,21,243.09877333917
92,12,5,363.44269273387744
93,0,13,240.16794571350755
94,25,13,148.4213777732656
95,8,14,242.90007122050955
96,10,3,374.4284677734962
97,0,22,223.86300047112567
98,2,19,222.82587371343973
99,22,19,408.66224181706133
