id,source,destination,bitrate
0,5,21,278.9106842985383
1,24,19,160.73067912573916
2,2,8,383.5244511640015
3,25,20,375.2698608484591
4,11,3,239.56390694685862
5,14,11,232.35932146438412
6,2,5,162.5237837956742
7,17,16,337.3175759875589
8,2,11,130.7062292085655
9,19,25,310.2008424204002
10,9,13,136.15852137345365
11,17,7,349.41140384966656
12,12,5,371.40783475147634
13,8,15,251.39472879672078
14,13,8,174.69059068994557
15,25,2,317.12442338371136
16,23,20,231.3732825116769
17,3,4,293.5730715157802
18,10,19,259.6341402413169
19,10,13,287.2632766222889
20,10,19,238.89996767004644
21,5,12,251.19840128910832
22,22,20,411.3268339932355
23,12,8,247.86470674402483
24,18,6,173.81941846465773
25,24,17,371.6883297651786
26,6,14,390.61376477600396
27,21,15,250.95020057987932
28,8,21,228.49665739218517
29,2,14,261.02170430818865
30,12,17,345.91718641059424
31,1,25,316.02657509786155
32,24,7,155.77671409888922
33,19,1,357.9387442061603
34,10,25,388.9350157739602
35,3,8,125.95905076727918
36,11,12,291.22603161225936
37,0,15,255.28514437913444
38,2,3,293.97632322636997
39,10,14,242.4732787765756
40,15,3,262.2135442295515
41,2,9,250.9977463588048
42,10,20,127.29774187380687
43,7,16,390.57517168931753
44,17,13,249.80471999306837
45,20,5,274.66007168116647
46,0,23,265.90881680065485
47,18,13,290.8719377126094
48,6,8,363.8809520721404
49,5,11,290.1797145109118
50,3,8,293.84812016795183
51,12,19,342.6022358807201
52,11,14,232.51174551921412
53,22,25,368.64303300929475
54,4,10,334.19206740290065
55,3,5,242.06191320489575
56,12,13,311.428132747601
57,12,13,333.4720450998287
58,17,22,365.2783137866514
59,9,4,303.50035340909386
60,19,1,290.92541636914535
61,4,6,291.4589667415765
62,21,15,284.34701700048925
63,5,2,312.5806619285716
64,7,9,382.4047489037612
65,17,9,222.47939657628248
66,23,24,339.4504639005405
67,3,8,303.2452852103197
68,24,1,323.0083742464883
69,3,23,282.72899019859454
70,14,8,154.97016684820665
71,3,24,261.6374529810843
72,18,22,391.5951002024455
73,19,4,189.10027045298958
74,18,11,155.56286589580364
75,17,5,360.6760351006374
76,18,8,249.0528451541387
77,24,25,164.72682883644822
78,20,4,220.55682233495767
79,22,10,185.73062365887296
80,4,18,297.21428488628777
81,14,2,260.48578664716155
82,23,8,306.009604339142
83,10,18,312.5263294093346
84,14,20,351.50814176819426
85,12,6,290.4990863167231
86,8,10,307.36203398064737
87,18,4,325.58777742158094
88,21,24,259.53448166035434
89,20,25,161.7496354357776
90,5,14,169.3475493743282
91,6,22,270.627581602708
92,8,2,199.98212879709223
93,11,21,171.49808935934198
94,20,9,259.424968935122
95,2,22,353.6919755373151
96,15,2,200.25220147773445
97,21,14,314.73750468335396
98,10,3,361.88202176620536
99,2,7,300.39732938211205
