id,source,destination,bitrate
0,9,1,393.03846585602156
1,19,3,348.56379170364477
2,20,17,308.86169236288725
3,16,14,186.94966133227467
4,10,5,173.77380435973126
5,5,0,403.2505485823227
6,21,24,348.284827906991
7,20,12,347.233071902504
8,12,21,165.8955019739931
9,15,10,181.2190954569351
10,12,7,216.51362447892143
11,9,18,263.4956314817831
12,20,11,216.17005019578096
13,3,14,350.75763415331596
14,21,16,273.1696406963224
15,9,11,322.08203634755483
16,4,15,213.29822721961617
17,19,11,404.1722105543279
18,17,25,406.94888231560975
19,24,19,372.24498300294283
20,22,11,326.42351143966
21,17,16,140.19899117651008
22,10,16,192.02882029202019
23,6,22,337.29897698434996
24,16,14,170.71252878848844
25,16,13,183.8768036948018
26,14,21,314.6073089468566
27,8,0,260.3752324491773
28,13,11,136.42689379467473
29,15,1,151.1250134229545
30,24,4,193.54087781755146
31,14,12,266.0095475886527
32,21,17,337.5040389820717
33,5,17,176.52218829349968
34,7,0,388.1616678177378
35,21,23,311.7299492908262
36,12,7,313.89746406706877
37,4,8,261.5744902974534
38,25,21,133.39536816312238
39,6,2,208.43090099884444
40,19,21,278.08609136518294
41,1,12,391.3501679252344
42,6,24,324.14853105348544
43,9,7,308.59414422183585
44,19,24,334.31413005412406
45,4,21,239.06571058713703
46,9,8,277.55360243413963
47,21,13,352.8042080125032
48,11,20,155.82147590014995
49,13,4,377.30762292574
50,24,17,193.98109269713112
51,9,22,212.31799416357424
52,17,13,159.58964310817862
53,7,8,268.37644411599103
54,2,14,358.4204849293845
55,23,6,290.6527097094242
56,21,19,280.67233909118823
57,6,25,154.22387955083894
58,6,10,302.1204718603928
59,6,23,200.9118261078716
60,22,19,225.84780466460538
61,17,10,213.59509434672015
62,17,20,290.16563516313744
63,11,16,237.19997808282167
64,25,23,172.43829647455837
65,11,10,206.6244321826622
66,7,23,317.29113571587317
67,17,18,215.65480772618585
68,4,6,232.27455771838814
69,18,7,266.8447935435209
70,24,15,222.46483752814876
71,23,25,198.05191749689283
72,23,17,181.48327389241825
73,20,1,321.90695982022066
74,21,1,153.36647747125767
75,20,7,179.0856997161311
76,6,16,138.14459783653479
77,19,20,154.91478553967985
78,15,0,373.06481473615315
79,0,16,135.67817818702937
80,16,22,148.6934835417559
81,3,16,170.71659982796774
82,19,16,201.45128079463618
83,25,12,228.0123803272546
84,14,18,274.895984547907
85,21,2,239.27779299685974
86,12,17,248.4745605468216
87,0,22,341.50393381095427
88,13,20,277.6301723656192
89,1,7,287.87435678182175
90,1,2,234.86432078103059
91,10,0,187.4870889486948
92,22,12,395.17162511575737
93,18,7,199.87614479875995
94,17,10,362.0704414595896
95,23,2,375.02701271697106
96,3,13,151.80564597286366
97,19,24,228.40258713375013
98,10,0,396.0176524295564
99,7,11,311.8911886204414
