id,source,destination,bitrate
0,1,7,364.1535443358619
1,4,9,201.47316959007009
2,19,17,182.55628686573192
3,11,8,340.6595008451973
4,19,13,389.55438427532033
5,8,12,326.2626387572334
6,14,2,275.1336492172666
7,13,22,370.00601014403014
8,6,2,320.7058180524597
9,22,20,356.15924479559715
10,11,18,383.77349493403295
11,5,13,346.00682416062
12,25,13,244.72231561011978
13,19,7,144.94425062574365
14,3,17,228.78468244261705
15,17,13,373.2155284491146
16,20,2,250.39987608086642
17,24,8,250.85712979856658
18,8,0,212.74841230380414
19,7,12,266.7162039466333
20,5,16,176.26021706761372
21,25,15,339.79381084072907
22,11,22,318.76653413184596
23,17,8,234.26667912472897
24,1,5,168.94617537705136
25,12,5,397.4723590622683
26,21,25,392.0670802101024
27,19,12,326.35280983471193
28,4,8,339.92792425223246
29,16,22,372.69313469872657
30,4,12,365.23940102414406
31,8,1,391.3529357333437
32,24,7,381.2841715586019
33,22,14,280.4425773969274
34,11,25,288.49128874151074
35,9,8,310.17386675052444
36,22,7,315.57599201065045
37,2,9,356.08242479955925
38,10,2,403.3095993064555
39,23,7,160.74545551177516
40,18,1,193.2637189272878
41,9,17,394.56601972437187
42,13,21,139.1324583559138
43,4,15,389.64848993336585
44,21,17,312.44552682866936
45,0,19,274.7066421011171
46,0,22,394.3892661258728
47,17,23,378.14412279477705
48,23,21,220.01504737474627
49,19,1,373.3555246053079
50,5,21,290.7368203986133
51,5,2,212.48222154023696
52,16,11,182.7465722012574
53,15,12,283.24181934265266
54,3,10,264.3118988422481
55,24,3,324.38557602044665
56,15,9,239.72062015676443
57,0,23,209.61647694390933
58,6,9,272.6823132503052
59,14,19,146.93656130937947
60,11,0,155.522363892037
61,10,9,294.1353959328553
62,0,11,171.8173352447508
63,11,0,274.7219214091661
64,15,6,285.39912925629307
65,16,4,318.5118155514303
66,15,0,177.16515874629442
67,21,8,403.17257754855297
68,12,11,299.4116483323634
69,13,5,260.815171026374
70,3,14,228.35760856425105
71,4,11,191.31586128991233
72,11,22,136.22118624671663
73,6,9,174.5562982114053
74,12,13,183.04406699317542
75,5,21,146.82239661459673
76,21,8,303.08037434704
77,15,17,279.7405872913448
78,22,4,372.0460359671926
79,24,12,397.5358567040178
80,23,12,386.3765728769487
81,3,25,174.7750869548482
82,4,11,180.55258911981872
83,24,21,138.86833756175662
84,21,10,152.56693871036578
85,23,0,342.7886722514924
86,9,15,302.0547316612728
87,13,7,400.0545660719839
88,23,16,187.78002273434632
89,8,24,220.21070747634957
90,22,7,226.38982806087822
91,15,22,204.3812586335255
92,23,16,377.73270070669776
93,6,18,199.59977041909147
94,3,4,215.3058897322934
95,8,6,147.20970350044
96,0,19,283.4486054725168
97,1,12,166.38706655798023
98,9,22,319.2420153481113
99,10,13,212.46921123433253
