id,source,destination,bitrate
0,9,2,199.5665320051045
1,23,26,335.0761678967778
2,17,5,145.7737983902832
3,11,6,221.48612277755228
4,5,23,207.06475242146814
5,23,6,278.93346402483354
6,7,27,354.5711960087652
7,7,6,187.28818118496073
8,11,4,317.22305243758655
9,2,21,160.43096296309096
10,0,24,314.5607436651235
11,27,15,135.30244415411377
12,10,15,316.84845950577306
13,15,5,208.88255963842656
14,12,7,209.29525858104725
15,1,16,162.5008492738483
16,17,1,274.4671911211614
17,12,27,231.16332370456828
18,3,22,265.1172574669107
19,10,22,266.7882013766066
20,21,6,126.05513857911534
21,3,10,305.6075831625276
22,27,8,314.6629389174309
23,8,7,295.2385789425447
24,19,10,271.0596423791513
25,15,13,180.0205521888816
26,22,24,254.02742073705005
27,27,12,236.95979254122244
28,5,18,263.26915294177144
29,21,7,302.31239912826965
30,8,25,348.55968836312246
31,13,27,298.328757182294
32,4,25,184.89132455394503
33,25,0,271.430487552944
34,15,4,253.00974409812076
35,23,10,290.9726233631883
36,8,17,216.90083629791084
37,12,3,138.57222580846383
38,6,26,140.21798661620434
39,26,20,271.3423999934986
40,23,10,263.2747040078413
41,11,17,235.95556256731498
42,11,0,202.17445972941402
43,11,27,160.4091316061513
44,18,20,185.00854780967907
45,24,9,177.37887990929397
46,21,16,224.3000814911447
47,23,14,365.80039906299953
48,19,9,240.67184088605285
49,4,27,319.9928242143306
50,25,10,322.2260248742669
51,19,18,320.50320593653123
52,2,5,145.54577996404356
53,10,20,194.1512582824137
54,8,19,344.4030674760763
55,14,24,206.99330164970306
56,18,16,356.7652580181855
57,5,27,250.89921744987754
58,23,7,162.47887125419558
59,22,23,356.9388782212048
60,5,12,186.89138496292935
61,2,15,152.3685107894653
62,0,24,137.73443609177266
63,24,2,288.2192693571185
64,19,4,204.6575366418475
65,12,9,327.70120526870545
66,23,9,199.29242630224198
67,4,16,319.1324590515084
68,1,21,129.98864672266055
69,27,15,223.43754243404715
70,8,17,292.38322836199967
71,22,17,165.3011976837367
72,19,14,306.9584997573327
73,16,20,258.30810285103854
74,11,15,219.1603114631369
75,25,2,194.09806644111697
76,11,13,219.4832002872236
77,9,0,169.77715067994546
78,26,24,285.53967077505064
79,9,15,230.73188228289672
80,22,15,125.39063823323168
81,0,24,216.77294172747023
82,19,7,214.49835256068542
83,11,6,296.5285353315958
84,13,12,297.83954250729704
85,22,23,171.80826334977868
86,7,8,240.96965493207904
87,20,7,255.92618533633922
88,25,19,362.1442761200486
89,20,23,212.24672493188044
90,13,6,206.3621697810804
91,4,9,179.7166507355887
92,14,19,321.80570184252105
93,22,19,205.99979182356984
94,10,0,182.42403821256207
95,17,0,137.8402789682356
96,9,8,155.43266914592738
97,14,23,346.35347188688866
98,2,4,194.7300987993599
99,6,10,278.39054466478456
