id,source,destination,bitrate
0,27,24,363.3590449203152
1,5,15,379.0480090777612
2,9,22,181.48325560167595
3,24,3,304.16185872121116
4,15,21,368.4103117466916
5,17,18,371.57770749109915
6,17,27,298.43407370306215
7,1,12,308.5405778120199
8,18,12,305.359612078022
9,11,24,368.8999413882005
10,1,0,246.46525027085704
11,4,26,148.90842492816225
12,25,23,254.61296148943083
13,24,20,143.8087571802306
14,3,13,266.2989638597649
15,13,11,257.0555428104504
16,7,20,363.0434735071207
17,2,22,339.3943809953427
18,3,10,240.8770045586689
19,17,10,141.184994589376
20,21,27,292.2411150980901
21,16,13,330.6939640832136
22,22,15,141.19981146703856
23,10,12,141.0880086862163
24,10,18,268.4710934119696
25,3,22,302.9020807110251
26,15,16,252.83823866553806
27,19,9,192.72926323211644
28,6,15,284.312088835808
29,6,9,320.31533745199636
30,9,18,151.75228848613324
31,19,23,211.94241596357907
32,27,18,381.82212585775164
33,10,8,338.5211807531765
34,25,16,330.64042672779414
35,6,11,282.0363718710248
36,26,9,360.16901408344654
37,13,21,237.75577502859934
38,6,13,243.95086414949813
39,19,16,222.8488533278462
40,24,17,365.25295574717575
41,20,22,141.08676519286743
42,18,15,197.8835988248672
43,26,23,362.52838864256364
44,20,17,227.75107555579964
45,13,18,401.9720053314389
46,6,11,314.5324649643044
47,7,4,184.72272419600534
48,13,10,284.80459902828625
49,6,27,354.6782773776212
50,26,9,228.20444253655077
51,21,19,222.40575406553654
52,7,3,273.6591029750178
53,0,7,200.4424353375652
54,15,17,296.03110607050934
55,20,1,281.86566086811104
56,8,4,189.6789129497658
57,25,8,225.36532366297644
58,20,27,194.20506621461934
59,15,25,386.23483771811937
60,27,2,155.27321067678722
61,9,27,344.879072065319
62,11,21,277.2642748837204
63,26,23,271.82680200233506
64,3,18,217.13653983903427
65,16,21,176.07714044922545
66,16,8,403.18333001196044
67,7,19,165.85590728521916
68,25,10,401.0221559942127
69,23,12,335.7530854886283
70,6,4,281.50592369891075
71,6,8,195.24523867031547
72,8,27,275.93610329895984
73,15,17,154.8806802894092
74,3,10,376.6483205732983
75,15,21,282.10326819159604
76,25,4,231.14957328218497
77,22,11,298.5812453095357
78,20,19,141.6523522162947
79,21,25,390.6909220280857
80,25,21,373.5611299497205
81,17,12,221.85396458260652
82,22,11,355.27637074089654
83,27,7,319.39130550006917
84,0,12,268.42141564512275
85,2,26,239.40903585187203
86,6,27,238.050261599747
87,20,10,287.08349984451394
88,8,27,146.35047596067153
89,15,23,403.90125189287943
90,22,13,249.0028249055994
91,22,8,189.67685133134444
92,11,13,157.2481763422796
93,26,17,388.0438470254983
94,22,0,292.58488629776184
95,20,5,357.50657538771793
96,4,0,357.6707091502889
97,20,9,203.7770748193515
98,2,3,333.6967524583602
99,16,22,219.6292591538539
