id,source,destination,bitrate
0,26,2,325.07239228343275
1,5,3,290.37139011044616
2,7,1,214.60295930523355
3,1,20,144.20932410813919
4,1,7,301.21316197958856
5,27,4,187.50026434572342
6,10,12,242.98200583668773
7,16,24,141.46852467225847
8,0,21,306.6956952674581
9,2,1,325.84678126141864
10,1,6,340.48376623242564
11,15,0,337.4816686874261
12,2,18,377.71784947475845
13,26,5,312.3150194108304
14,4,17,209.58442871660725
15,23,19,353.3455951341118
16,17,11,227.96256676343373
17,5,26,268.41460170871926
18,19,8,396.36803461240885
19,10,8,203.66528879290544
20,20,9,176.219765548022
21,14,19,144.2432876634608
22,12,6,401.53833813002245
23,1,12,173.35099015319096
24,27,6,393.45812029768956
25,18,23,399.2448612492774
26,21,6,374.1049919828233
27,11,14,238.9568497521258
28,20,7,357.930898148329
29,6,16,223.0857789455939
30,0,6,241.46954963352542
31,6,15,249.70630914355607
32,10,14,385.6600767527762
33,24,5,344.63361024555866
34,17,19,301.8747058861142
35,27,7,366.4234138591249
36,3,0,347.0636823880428
37,1,27,350.64604234564376
38,0,9,230.97677113689792
39,23,18,265.7435218713235
40,1,11,168.5438315863436
41,6,13,358.6219246278389
42,8,13,160.54919378590475
43,24,1,239.20697249066527
44,4,8,239.16240433026928
45,3,20,206.47375100807295
46,5,0,298.90301321351313
47,23,7,166.27615846590882
48,22,17,336.8846284656966
49,0,22,227.1528784254422
50,2,23,301.6179441877892
51,2,12,209.32833148572703
52,1,15,144.23536559661838
53,13,5,296.0516587900486
54,1,21,334.11048982688516
55,8,22,402.5458536494478
56,15,6,385.65618823386177
57,21,8,143.79047520793145
58,22,14,216.781881475474
59,1,27,360.2217851762505
60,17,22,285.78448570916726
61,22,27,214.88389307064207
62,11,2,234.1177385925371
63,14,26,263.28256506079094
64,5,11,323.0655252872378
65,17,4,385.60282631207167
66,20,11,390.98442334167413
67,18,12,195.29928707880174
68,11,24,296.26488763060087
69,26,21,184.95240454209227
70,17,13,369.2894967533003
71,2,19,285.56378951497254
72,10,11,182.43049214223677
73,24,17,291.30153804726564
74,10,16,149.71526448182857
75,10,17,342.55115897861145
76,4,26,333.2981735353149
77,12,2,374.79523898209044
78,16,17,174.6457420218197
79,3,18,315.44255752202116
80,17,21,222.55121259445005
81,7,21,391.509824526115
82,3,10,303.9318584653409
83,12,16,325.2727974603437
84,18,11,212.4622984297019
85,24,3,374.27751229600227
86,20,14,355.3919455656363
87,24,6,374.6336186871711
88,25,3,309.9273867729411
89,2,22,184.79954435539327
90,24,12,217.68977855815646
91,17,20,206.15385067649208
92,0,9,200.9526416631047
93,5,26,206.5713122131278
94,8,14,157.8646689087751
95,11,21,282.29419027534203
96,22,19,138.35595232844528
97,12,11,253.1473468694164
98,13,19,239.74818769913642
99,20,19,301.43819690898056
