id,source,destination,bitrate
0,12,3,260.62471361644236
1,15,22,201.8150281511552
2,22,21,187.4293479984169
3,13,21,216.57041178758675
4,16,8,329.7340549144789
5,22,4,312.3331508659029
6,16,23,155.11253613807426
7,9,3,159.79129322351113
8,6,19,277.80618039534465
9,8,26,366.8654760070408
10,11,22,184.2568892545459
11,5,1,214.58899743119042
12,6,22,278.2403150751901
13,7,0,227.096591676226
14,2,3,332.4613658252713
15,15,4,332.55911738389784
16,16,2,366.9702325937705
17,20,7,202.56015958279465
18,8,14,214.6651754166202
19,26,5,153.60376697367744
20,11,25,214.32527069049712
21,23,3,256.60008202224674
22,1,0,361.9373307733445
23,20,5,329.3469443799483
24,14,19,234.1324246192876
25,2,11,352.6057683340556
26,3,12,180.14389429705534
27,8,26,265.85804843988103
28,27,15,339.6541732470341
29,25,5,327.2059378220889
30,22,23,162.8035838866336
31,3,13,172.83494627100887
32,25,18,273.1470674704866
33,19,12,180.19878301812412
34,0,27,315.305960627533
35,15,3,272.94250904393294
36,1,2,260.75382986799127
37,10,0,326.8485200111008
38,23,18,363.964972858322
39,21,27,192.2250714130544
40,16,22,285.99319307420797
41,13,21,153.34743017963626
42,11,21,273.04134378613395
43,26,17,169.81514869788015
44,0,20,137.76278153141027
45,27,15,280.6852813786824
46,2,24,175.80183353330608
47,7,10,223.61538756450656
48,16,7,138.20687400044997
49,12,26,324.4555017519795
50,14,25,147.21295493104546
51,2,27,263.1489854776496
52,10,3,264.1634913891602
53,20,0,357.57913475533127
54,13,1,248.32928203467065
55,0,26,295.2778938497646
56,19,20,312.5966770602101
57,17,6,283.5169400675357
58,11,26,228.44946542765138
59,27,14,191.77221614882507
60,24,19,297.0225599346364
61,22,21,270.8218150806185
62,14,3,346.6028418739453
63,21,7,362.6397860765058
64,11,26,229.5434765804577
65,16,11,295.313888706915
66,5,15,135.70185588029972
67,23,13,346.99930541029295
68,19,6,202.4358103545916
69,27,12,160.28036087969474
70,26,25,265.5402501123015
71,10,3,347.22726127859664
72,20,26,134.7096589297682
73,24,14,160.3820388028145
74,18,16,329.4464140477333
75,0,16,278.24129414901483
76,13,26,294.3659946974624
77,16,24,273.6083663805497
78,18,5,339.5677735799619
79,12,21,155.81409508193005
80,10,16,312.27628479679566
81,19,22,254.28104353410288
82,12,10,209.51999165698263
83,25,4,262.1571691398237
84,19,22,250.19382632824983
85,26,22,216.20681109625306
86,22,23,221.73945198671728
87,6,19,319.94461719758533
88,11,21,336.8083980102006
89,20,5,344.8249414189733
90,22,20,292.73958217837526
91,3,24,344.915291750797
92,15,18,298.0204374066291
93,22,13,332.56895341252135
94,27,13,211.1170953886279
95,3,0,285.20110143572896
96,1,21,167.12132469570156
97,8,24,185.0401017210229
98,21,8,211.61706818719728
99,22,25,140.82791011653282
