id,source,destination,bitrate
0,7,24,135.56301494048904
1,2,8,193.81207623680228
2,1,21,193.79770434937143
3,25,11,284.65435123791485
4,14,1,270.248048730852
5,10,3,326.6222834805097
6,26,8,322.9617598656255
7,17,18,305.2353403288091
8,20,12,240.54076602083117
9,20,26,307.55197912247957
10,8,12,285.7035651393588
11,12,11,285.03530593880566
12,25,15,276.0155876548731
13,16,4,122.94136370625161
14,7,2,173.8405515450142
15,8,6,325.3773869636079
16,5,11,180.10544631705181
17,26,3,347.3270017676249
18,25,10,253.52792467422466
19,21,15,274.38990967267193
20,18,5,187.21270028998674
21,7,1,128.33697542562422
22,18,5,302.34032636780864
23,16,1,318.95352932760005
24,1,5,167.06894459040532
25,16,12,179.67879584309034
26,20,0,300.3071558856005
27,6,14,147.24574617234407
28,27,15,270.469958794225
29,26,13,192.37326897490735
30,25,18,166.89650999494745
31,21,16,317.3992822143665
32,23,21,174.83365045890773
33,19,18,266.58390072087275
34,12,4,193.8203115455895
35,6,16,128.62509890376268
36,13,26,337.39354270248424
37,3,5,312.6073053559565
38,19,1,314.60081841746177
39,24,3,280.92103283806716
40,21,4,273.04343766075755
41,26,0,292.94590869866266
42,13,11,285.91468773481824
43,16,13,342.17071659622667
44,25,24,273.0416099714781
45,18,25,231.1726450389413
46,13,4,152.4947524949696
47,24,7,272.9683859515738
48,19,17,212.2399137985251
49,6,0,202.94883881394477
50,16,3,302.99088216621914
51,12,20,122.81381065469654
52,25,10,340.2810968611486
53,3,4,236.15855806920692
54,18,8,327.7496004498341
55,13,18,290.25208950368454
56,8,21,314.8255269218322
57,6,13,359.2069927506588
58,15,5,297.59525278105673
59,17,15,297.66461517830066
60,18,11,219.2506277429952
61,4,27,354.0398061762657
62,7,14,356.66279529120516
63,6,16,152.34037237689986
64,25,17,228.90754411653683
65,21,22,342.3273168836046
66,12,20,172.25682883984672
67,26,4,150.6293705108148
68,13,2,309.46622823604383
69,7,11,204.35235062619714
70,1,23,312.55252759917585
71,19,20,248.50853100171403
72,22,19,212.21247694065428
73,26,5,366.73674193117023
74,0,6,260.2460585805062
75,6,1,212.0829128527352
76,16,22,283.7749346924756
77,5,21,315.2252987178127
78,7,20,236.33497597743477
79,2,8,172.4711466103275
80,21,12,233.77803899261144
81,6,16,307.3630764331189
82,22,2,354.42525215958386
83,9,23,294.4662345739306
84,11,26,305.12497621766767
85,19,6,192.2146779955337
86,18,0,248.7370919497198
87,13,16,177.6928120019743
88,2,16,298.4279752326206
89,3,25,228.75926891391993
90,17,26,201.7734638996882
91,22,14,201.82230168848636
92,15,24,300.9415467416774
93,10,24,359.9960108512961
94,14,18,336.6893152776588
95,3,8,273.99464513135723
96,20,25,240.55022152351654
97,22,7,334.50365229658587
98,11,16,251.16934087541534
99,22,26,125.73827178294957
